time/iterations,rew_vec_envs,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
54,671.5180740356445,877,1769472,2016,0.0375946044921875,530,190901.671875,0.001,0.2456006407737732,186417.07732391357,0.6329312920570374,0.2,-3.857818143442273,0.0061576916,-0.0036994646176026435
55,1627.5204343795776,874,1802240,2060,0.0276641845703125,540,113934.6953125,0.001,0.2038082480430603,323909.45210266113,0.6301991939544678,0.2,-3.8298052094876764,0.0051246295,-0.00364446534003946
56,3086.593086242676,871,1835008,2105,0.0293670654296875,550,76852.7734375,0.001,0.27632731199264526,277754.82348327636,0.6279971599578857,0.2,-3.813026803731918,0.005800223,-0.0029647205330547875
57,668.60063123703,868,1867776,2149,0.02244873046875,560,268641.46875,0.001,0.16076505184173584,315403.78217773436,0.6262521147727966,0.2,-3.800104624778032,0.005152528,-0.003222894724967773
58,1611.2063150405884,866,1900544,2194,0.0224853515625,570,62171.13671875,0.001,0.29696083068847656,227920.51080932617,0.6232668161392212,0.2,-3.7842351511120795,0.005226299,-0.0031132434072787874
59,1449.8909368515015,863,1933312,2238,0.02757568359375,580,45372.34765625,0.001,0.23274636268615723,233689.2929489136,0.6210300922393799,0.2,-3.7668549947440626,0.006248189,-0.0036550619020999874
60,917.8185739517212,861,1966080,2283,0.0178131103515625,590,47658.8984375,0.001,0.24433797597885132,215493.58701934814,0.6190962791442871,0.2,-3.753058213368058,0.0041428236,-0.0027557328099646838
61,2092.6138973236084,858,1998848,2328,0.03690185546875,600,297082.125,0.001,0.22279608249664307,271343.27832946775,0.6172336339950562,0.2,-3.7412655275315045,0.0059445123,-0.003605399378284346
62,3596.5394535064697,855,2031616,2373,0.0301788330078125,610,162840.0625,0.001,0.2216033935546875,296122.26420288085,0.6149372458457947,0.2,-3.7284757766872643,0.004661247,-0.003809537174674915
63,4378.03498840332,853,2064384,2419,0.01763916015625,620,173708.453125,0.001,0.22068685293197632,368248.8337249756,0.6150646805763245,0.2,-3.718839693069458,0.004106733,-0.0030579612430301495
64,1674.0088834762573,850,2097152,2465,0.0214508056640625,630,83486.1015625,0.001,0.19305789470672607,315606.58098220825,0.6135381460189819,0.2,-3.715502231568098,0.004777872,-0.0027831834719108882
65,2692.0615463256836,848,2129920,2510,0.023809814453125,640,173862.890625,0.001,0.2507878541946411,314934.1701812744,0.6088866591453552,0.2,-3.697590833902359,0.004918522,-0.003581610466790153
66,2192.7239484786987,845,2162688,2557,0.0198516845703125,650,92423.25,0.001,0.2974521517753601,339704.40447998047,0.6077826619148254,0.2,-3.675820228457451,0.004409811,-0.0025329060503281654
67,3020.998490333557,843,2195456,2603,0.0201416015625,660,340600.21875,0.001,0.2526860237121582,322986.9693695068,0.6069549322128296,0.2,-3.6695601016283037,0.0041887565,-0.002784856736980146
68,3166.007164001465,840,2228224,2649,0.024755859375,670,95953.078125,0.001,0.257915735244751,246887.02945251466,0.6060874462127686,0.2,-3.664195226877928,0.005462276,-0.0030210408185666893
69,2181.433783531189,838,2260992,2696,0.0195709228515625,680,106629.484375,0.001,0.14279145002365112,394419.7218688965,0.6059004664421082,0.2,-3.660267788544297,0.0041973437,-0.0025860150992230045
70,2532.5564699172974,835,2293760,2745,0.018402099609375,690,159350.078125,0.001,0.16109949350357056,349069.0784637451,0.6039577126502991,0.2,-3.6538535106927155,0.0046412116,-0.0024456844650558194
71,2536.329092979431,832,2326528,2793,0.01337890625,700,243908.375,0.001,0.29746925830841064,329104.5788848877,0.6025557518005371,0.2,-3.6424513846635818,0.0038492423,-0.002274533166200854
72,1613.6064338684082,830,2359296,2841,0.0188690185546875,710,23470.658203125,0.001,0.21612548828125,251251.12889556884,0.601536750793457,0.2,-3.633141743019223,0.004497155,-0.002555608851616853
73,3504.1014404296875,827,2392064,2889,0.0173309326171875,720,126757.5703125,0.001,0.2018822431564331,227977.82689666748,0.5991315841674805,0.2,-3.6235595136880874,0.003576085,-0.0029255861172714503
74,1877.8594932556152,825,2424832,2937,0.012841796875,730,181341.0625,0.001,0.2076960802078247,421202.9495880127,0.5974951982498169,0.2,-3.608019391819835,0.003590377,-0.0025815658576902934
75,1913.4206047058105,823,2457600,2985,0.0166656494140625,740,185448.75,0.001,0.22426366806030273,329071.7509185791,0.5972843170166016,0.2,-3.601610163599253,0.004276667,-0.0020627619389415484
76,1268.6104021072388,820,2490368,3035,0.008551025390625,750,39915.9609375,0.001,0.24845314025878906,433751.8935119629,0.5967899560928345,0.2,-3.5995936200022696,0.0031961654,-0.002074944001651602
77,1522.026816368103,817,2523136,3085,0.0202972412109375,760,178611.109375,0.001,0.17107504606246948,321898.8807800293,0.5952908992767334,0.2,-3.593084195256233,0.0046337624,-0.0034301323015824892
78,2356.2117919921875,815,2555904,3134,0.0171600341796875,770,145168.640625,0.001,0.22953462600708008,272431.1440322876,0.5936620831489563,0.2,-3.5827344097197056,0.004492092,-0.0024672176805324852
79,2087.163209915161,813,2588672,3183,0.0176605224609375,780,123753.3671875,0.001,0.20007753372192383,229810.30941314698,0.5927205085754395,0.2,-3.5732425305992366,0.0046554105,-0.0024695296360732755
80,952.1493244171143,810,2621440,3233,0.014190673828125,790,130811.5703125,0.001,0.1869608759880066,235697.1869216919,0.5910133719444275,0.2,-3.5650645192712545,0.0037311884,-0.0022537932611157883
81,3615.497307777405,808,2654208,3283,0.02589111328125,800,274751.5,0.001,0.22588521242141724,439985.48952636716,0.5898398160934448,0.2,-3.554400010406971,0.0048466,-0.0030573146890674253
82,4787.077808380127,805,2686976,3334,0.0077178955078125,810,177432.0,0.001,0.2304229736328125,543680.8946166992,0.5896095633506775,0.2,-3.548207517340779,0.0034132204,-0.0020024550911330154
83,2787.5760927200317,803,2719744,3383,0.0115478515625,820,105126.2578125,0.001,0.2867283225059509,411201.1218383789,0.5894800424575806,0.2,-3.546664568409324,0.003264722,-0.002342478399805259
84,1197.0670585632324,801,2752512,3434,0.01915283203125,830,99803.9765625,0.001,0.22423380613327026,317516.37599029543,0.5892091989517212,0.2,-3.544888464361429,0.0041988255,-0.002628976535743277
85,1730.8906288146973,798,2785280,3486,0.01322021484375,840,186002.125,0.001,0.2130190134048462,333093.1813079834,0.5890296697616577,0.2,-3.542315559834242,0.003718165,-0.0023963695781276328
86,4076.799644470215,796,2818048,3536,0.015277099609375,850,53811.86328125,0.001,0.2223426103591919,239032.94135437012,0.5880659222602844,0.2,-3.539531112834811,0.004032392,-0.0026525490007770713
87,4019.4034719467163,794,2850816,3589,0.0130523681640625,860,10666.6611328125,0.001,0.1616668701171875,213546.8441421509,0.5875023603439331,0.2,-3.532870837301016,0.0040115714,-0.002731244054666604
88,2260.597580909729,791,2883584,3641,0.009722900390625,870,238393.671875,0.001,0.14153963327407837,484631.3518951416,0.5872986912727356,0.2,-3.5305393848568203,0.003486361,-0.001673710873728851
89,2211.2200813293457,789,2916352,3692,0.011688232421875,880,237817.453125,0.001,0.2317795753479004,399068.51732788084,0.5870295763015747,0.2,-3.529379653558135,0.0040073553,-0.002469712313177297
90,1889.7015733718872,787,2949120,3745,0.013568115234375,890,88460.0625,0.001,0.21546781063079834,352171.6787750244,0.5863459706306458,0.2,-3.52597118653357,0.00415778,-0.002629151215660386
91,1937.1974058151245,784,2981888,3801,0.0107513427734375,900,92265.5,0.001,0.2751534581184387,309235.6739440918,0.5860902070999146,0.2,-3.522537321597338,0.0036573792,-0.002462876884419529
92,2307.838875770569,782,3014656,3853,0.0194732666015625,910,52223.86328125,0.001,0.26471370458602905,327718.78627624514,0.5854727029800415,0.2,-3.5204691760241986,0.0042684274,-0.0024072206426353658
93,756.4856605529785,779,3047424,3909,0.0096221923828125,920,243019.484375,0.001,0.21996504068374634,383547.30945129396,0.5849604606628418,0.2,-3.5162893403321505,0.0033316012,-0.0023290432669455185
94,1973.477469444275,777,3080192,3963,0.0103363037109375,930,56532.60546875,0.001,0.29246073961257935,352609.0600280762,0.5842010378837585,0.2,-3.511901643127203,0.0034414963,-0.0022852043652164867
95,1576.9513206481934,774,3112960,4017,0.0179412841796875,940,144902.375,0.001,0.14303302764892578,213009.4875793457,0.5822677612304688,0.2,-3.5036138646304607,0.004186497,-0.002491347237446462
96,1124.488000869751,772,3145728,4072,0.0128692626953125,950,61869.53125,0.001,0.177978515625,285821.2687713623,0.5814529061317444,0.2,-3.492960438504815,0.003706933,-0.002362334233839647
97,3233.512975692749,770,3178496,4126,0.0157806396484375,960,71643.8046875,0.001,0.21973299980163574,283723.55444641114,0.5799470543861389,0.2,-3.4860472079366445,0.0044301134,-0.00253183583572536
98,3527.0525517463684,768,3211264,4180,0.0078765869140625,970,114469.875,0.001,0.18802839517593384,323476.9677734375,0.580350399017334,0.2,-3.4806643638759853,0.0033246623,-0.0018729064388026018
99,1543.5846004486084,765,3244032,4235,0.00994873046875,980,133641.21875,0.001,0.1705271601676941,422172.279486084,0.5795924663543701,0.2,-3.4805482123047113,0.0033863164,-0.0020022666685690638
100,1722.4644632339478,763,3276800,4289,0.0156982421875,990,88387.1015625,0.001,0.23007577657699585,216659.63874206544,0.5788388252258301,0.2,-3.4755209628492594,0.0038640366,-0.002562709420817555
101,1927.6307673454285,760,3309568,4349,0.0099365234375,1000,51968.1171875,0.001,0.2517179846763611,271375.28165893554,0.5770483016967773,0.2,-3.4672923047095536,0.0034186929,-0.0022285163737251422
102,1579.5171661376953,758,3342336,4406,0.0133697509765625,1010,30261.287109375,0.001,0.1838725209236145,362371.7038269043,0.5761780142784119,0.2,-3.4574511393904688,0.004021805,-0.0022836573221866273
103,1604.7516107559204,756,3375104,4462,0.0081634521484375,1020,92625.7265625,0.001,0.17473506927490234,308170.46986999514,0.5751433968544006,0.2,-3.450779062509537,0.0032897016,-0.002359685043848003
104,3156.405529022217,754,3407872,4515,0.0082000732421875,1030,144507.6875,0.001,0.254818320274353,340673.8131195068,0.57454514503479,0.2,-3.4438597798347472,0.0031371573,-0.0019241532354499213
105,968.7693061828613,752,3440640,4571,0.0100128173828125,1040,47537.484375,0.001,0.3469104766845703,237791.61969604492,0.5739893913269043,0.2,-3.4402215108275414,0.0034592592,-0.002107068651821464
106,3552.422866821289,750,3473408,4629,0.01849365234375,1050,27632.845703125,0.001,0.2686609625816345,253267.99268798827,0.5736181139945984,0.2,-3.4372468262910845,0.0043522194,-0.0027315657574945363
107,2289.0521993637085,741,3506176,4728,0.012103271484375,1060,38611.34375,0.001,0.15385359525680542,361170.50989379885,0.572306752204895,0.2,-3.4319495912641287,0.0036514886,-0.0021871975764952366
108,1116.8506970405579,733,3538944,4824,0.0110748291015625,1070,11236.6162109375,0.001,0.14908748865127563,170386.8543411255,0.5712457895278931,0.2,-3.423944487050176,0.0040462706,-0.0026590815195959294
109,1597.4798121452332,729,3571712,4898,0.012554931640625,1080,40516.4296875,0.001,0.1379786729812622,306700.7333938599,0.5703660249710083,0.2,-3.4163052778691054,0.004076123,-0.0022120119843748397
110,2434.504006385803,727,3604480,4956,0.0143646240234375,1090,21577.19140625,0.001,0.22521162033081055,205022.90364074707,0.5691428184509277,0.2,-3.4094771020114423,0.0044013085,-0.0021085826610942604
111,1838.2321519851685,715,3637248,5085,0.017364501953125,1100,168386.125,0.001,0.19710290431976318,198437.72664794922,0.5677626132965088,0.2,-3.4000718496739863,0.0041131116,-0.002519137538547511
112,2670.546480178833,700,3670016,5239,0.006866455078125,1110,72423.078125,0.001,0.10513824224472046,291480.2392272949,0.5669981241226196,0.2,-3.391831150278449,0.0030212426,-0.001775851562342723
113,2357.0767755508423,697,3702784,5311,0.0072021484375,1120,330880.875,0.001,0.22179341316223145,348713.34170837404,0.5662878155708313,0.2,-3.385915023460984,0.002862472,-0.002111994085862534
114,3438.7151794433594,692,3735552,5395,0.0095947265625,1130,58354.5390625,0.001,0.2622274160385132,256276.99628601075,0.5654395818710327,0.2,-3.380202905833721,0.0037542689,-0.002235100906545995
115,1876.4591569900513,690,3768320,5454,0.011114501953125,1140,149723.015625,0.001,0.24635004997253418,267220.93530426023,0.5659716129302979,0.2,-3.3772267028689384,0.0035947901,-0.0024622218686999988
116,2775.9813947677612,689,3801088,5512,0.00736083984375,1150,99161.5390625,0.001,0.2515046000480652,323003.3256591797,0.5659134387969971,0.2,-3.378343119472265,0.002948719,-0.001879217286113999
117,2425.646415710449,677,3833856,5656,0.0132049560546875,1160,183868.140625,0.001,0.2179892659187317,345984.55609283445,0.5654551982879639,0.2,-3.3766950361430643,0.0032423215,-0.0022307721708784813
118,1435.637894153595,676,3866624,5713,0.0152496337890625,1170,161343.40625,0.001,0.20032185316085815,347522.69138793944,0.5647333860397339,0.2,-3.373217311128974,0.0041383174,-0.0027227998321905033
119,3359.1813201904297,666,3899392,5853,0.010186767578125,1180,149378.1875,0.001,0.18814092874526978,324096.4008026123,0.5643757581710815,0.2,-3.3683233000338078,0.0032806667,-0.002017900752980495
120,2155.5241136550903,664,3932160,5914,0.0187652587890625,1190,67899.5859375,0.001,0.17681419849395752,196002.34347229003,0.5628607273101807,0.2,-3.3639804564416407,0.0041951556,-0.002427638829612988
121,1360.9153146743774,663,3964928,5974,0.008160400390625,1200,144169.140625,0.001,0.10742998123168945,445944.3866027832,0.5623196959495544,0.2,-3.3543239649385215,0.0028044973,-0.0019538883650966456
122,1553.2302532196045,662,3997696,6035,0.0044921875,1210,210309.53125,0.001,0.14562439918518066,351170.42849731445,0.5617983341217041,0.2,-3.3509005598723887,0.00295535,-0.0016831500153784873
123,3980.7434463500977,661,4030464,6097,0.0149322509765625,1220,39518.1328125,0.001,0.1655583381652832,330850.44178466796,0.5613293647766113,0.2,-3.347097573429346,0.004254422,-0.0023929341507027855
124,1332.5106201171875,659,4063232,6158,0.012884521484375,1230,149498.828125,0.001,0.21211248636245728,318075.47403869627,0.5608630180358887,0.2,-3.343093741312623,0.0036458098,-0.002736312210618053
125,1460.1824731826782,658,4096000,6220,0.010845947265625,1240,20244.40234375,0.001,0.19888091087341309,299990.04894104006,0.5597037076950073,0.2,-3.3378488812595606,0.003471415,-0.0021935350572675817
126,2476.7450218200684,657,4128768,6281,0.01590576171875,1250,50454.69140625,0.001,0.14167141914367676,278439.9129333496,0.5596401691436768,0.2,-3.3322773676365616,0.0040304773,-0.0022386960066796747
127,3956.7900371551514,655,4161536,6344,0.0059295654296875,1260,127058.6171875,0.001,0.27171629667282104,296435.9325592041,0.5593481659889221,0.2,-3.3314291570335626,0.0024832287,-0.0020483540174609516
128,3714.0615978240967,654,4194304,6408,0.010369873046875,1270,95670.5234375,0.001,0.194163978099823,246401.50898742676,0.5583387613296509,0.2,-3.3276424746960402,0.0038570391,-0.0020184804296150107
129,1438.4265232086182,653,4227072,6470,0.0070098876953125,1280,45096.3046875,0.001,0.22954314947128296,362595.58841552737,0.5583951473236084,0.2,-3.322985688224435,0.003151359,-0.001696003266988555
130,2681.6998195648193,651,4259840,6534,0.01031494140625,1290,48115.04296875,0.001,0.22767043113708496,260709.79892425536,0.5585967302322388,0.2,-3.3240662846714257,0.0038315821,-0.0023195395388029283
131,2452.1323680877686,650,4292608,6596,0.00965576171875,1300,44513.546875,0.001,0.17558157444000244,264179.8238861084,0.5580991506576538,0.2,-3.323773941025138,0.0031413715,-0.002410941217749496
132,3997.510977745056,649,4325376,6659,0.0094818115234375,1310,120112.7578125,0.001,0.2668370008468628,344748.65399780276,0.5575629472732544,0.2,-3.3202303811907767,0.003909571,-0.0017573882396391127
133,2020.2613401412964,648,4358144,6723,0.00841064453125,1320,25616.91796875,0.001,0.23702287673950195,272716.14962768555,0.5573923587799072,0.2,-3.3176119618117808,0.003485377,-0.00200700794957811
134,3293.8314917087555,646,4390912,6789,0.0068328857421875,1330,54746.2890625,0.001,0.22498959302902222,370022.5435546875,0.5569469332695007,0.2,-3.3152766611427067,0.0031022322,-0.002116281348571647
135,2636.5333890914917,645,4423680,6854,0.00697021484375,1340,70148.5625,0.001,0.24090099334716797,518115.12950439454,0.5569298267364502,0.2,-3.313053047657013,0.003647698,-0.001551188926168834
136,705.8499140739441,644,4456448,6919,0.010418701171875,1350,13106.376953125,0.001,0.24486637115478516,223377.723727417,0.5568733215332031,0.2,-3.312868768721819,0.003677658,-0.0018775256339722546
137,710.7189149856567,642,4489216,6983,0.0078765869140625,1360,127657.7890625,0.001,0.15352851152420044,325608.6866210938,0.5567155480384827,0.2,-3.3120530772954226,0.003166845,-0.0019225034669943853
138,1213.820553779602,641,4521984,7047,0.009320068359375,1370,68992.8828125,0.001,0.17099571228027344,359735.2686950684,0.5565186738967896,0.2,-3.3109085384756325,0.0034931372,-0.002085672320390586
139,1062.830472946167,640,4554752,7113,0.0083770751953125,1380,228591.90625,0.001,0.23702114820480347,475283.807220459,0.5559961795806885,0.2,-3.308531352877617,0.0033140113,-0.0017863514400232815
140,3539.042899131775,639,4587520,7178,0.0054840087890625,1390,153176.953125,0.001,0.19156360626220703,342816.36311035155,0.5556759834289551,0.2,-3.3051335997879505,0.0028937417,-0.0013653291369337239
141,2826.3119039535522,637,4620288,7243,0.0063201904296875,1400,266688.0,0.001,0.22697728872299194,384701.1854614258,0.5555006265640259,0.2,-3.3035098779946566,0.002781299,-0.0020441015663891448
142,654.7866363525391,636,4653056,7308,0.0098052978515625,1410,159974.5625,0.001,0.21658509969711304,323221.2077850342,0.5548499226570129,0.2,-3.3010223861783743,0.0035802508,-0.0017463728312577587
