time/fps,rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl
1791,0.08796732,1,8683520,73,,,,,,,,,,,
1815,0.06804054,2,8814592,144,-5.206986380741,0.0001,800,25.465238571166992,0.8890126943588257,0.2,-0.002470205819599869,0.34162652492523193,180.71883903592826,0.05039215087890625,0.006451294
1804,0.0668965,3,8945664,217,-5.1983482100069525,0.0001,810,14.223596572875977,0.8870197534561157,0.2,-0.002413647227876936,0.20735925436019897,85.32625249028206,0.04853668212890625,0.0059019215
1798,0.065355405,4,9076736,291,-5.182183310389519,0.0001,820,26.87607765197754,0.8820221424102783,0.2,-0.002304907842517423,0.3254232406616211,117.20087450519205,0.059841156005859375,0.007937251
1785,0.06645639,5,9207808,366,-5.160413215681911,0.0001,830,23.92535400390625,0.8785380125045776,0.2,-0.002499978047217155,0.2740723490715027,67.51839687228203,0.104888916015625,0.009330103
1778,-4.6091113,6,9338880,442,-5.155342936515808,0.0001,840,44.55116653442383,0.8789986371994019,0.2,-0.002471795304927582,0.19117605686187744,133.42339410036803,0.03166046142578125,0.0046315296
1771,0.06594576,7,9469952,518,-5.1505765106529,0.0001,850,32.34693908691406,0.8759925961494446,0.2,-0.0022757223555345263,0.2629286050796509,103.87431234717369,0.051378631591796876,0.007224993
1768,0.06638253,8,9601024,592,-5.128471227362752,0.0001,860,8.614931106567383,0.8696509599685669,0.2,-0.002055469548668043,0.42454272508621216,78.85270392000675,0.05802078247070312,0.006503247
