step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[ 1.36536814  0.34779633 -0.12693306],[-0.44085045 -0.03276923  0.84040155],[-0.04096126  0.41075024 -0.21046482],[-3.78300079 -3.90293503  3.24272456],[0.2981794  0.26138162 0.11185459 0.23862639],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.44085045 -0.03276923  0.84040155],[-0.27159941 -0.36908639  0.06854214],[ 7.34811335 -4.56954571 -2.34329753],8.96473987988204,0.8536654525158618
0,0,[ 0.92496324  0.53957057 -0.54063499],[-0.43259909 -0.03060926  0.83534572],[-0.04425852  0.44344513 -0.25881217],[-3.7849768  -3.90149741  3.23933334],[0.20183374 0.25093435 0.09008619 0.11632579],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.43259909 -0.03060926  0.83534572],[-0.29107229 -0.41219445  0.10468431],[ 7.37466862 -4.56487613 -2.27416448],8.96636244025136,0.8484649496901403
0,0,[ 1.02190406  0.70692227 -0.88055523],[-0.42406813 -0.02828453  0.82685341],[-0.0482209   0.47474244 -0.32073419],[-3.78700559 -3.90001867  3.23540427],[0.1358976  0.20324494 0.09418614 0.0713027 ],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.42406813 -0.02828453  0.82685341],[-0.30746528 -0.46095936  0.15348496],[ 7.41840441 -4.53729399 -2.19222754],8.968033359682913,0.8425042555570504
0,0,[ 1.16608473  0.80692985 -1.08013154],[-0.41431017 -0.02580907  0.81625023],[-0.05240919  0.50422163 -0.39078759],[-3.78906416 -3.89851637  3.23087761],[0.08363321 0.14467909 0.08874113 0.05808986],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.41431017 -0.02580907  0.81625023],[-0.32127383 -0.51181007  0.21103243],[ 7.47211546 -4.49717598 -2.09739232],8.969735546393308,0.8359921010836084
1,0,[ 1.23247003  0.82180171 -1.18023474],[-0.40385389 -0.02335685  0.80464822],[-0.05653986  0.53183154 -0.4659224 ],[-3.79113885 -3.89700111  3.22571699],[0.06180697 0.10403182 0.09381688 0.06062506],[ 0.29260015  0.77630967 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.40385389 -0.02335685  0.80464822],[-0.3330527  -0.56275129  0.27479468],[ 7.52986667 -4.44987627 -1.99669542],8.971459381061697,0.8290686791111848
1,0,[ 1.24513561  0.78504978 -1.23234922],[-0.39322567 -0.02119674  0.79269227],[-0.06060848  0.55768833 -0.54308422],[-3.79322441 -3.89547693  3.21990881],[0.05435885 0.08649268 0.09538259 0.07057519],[ 0.29260015  0.77630967 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.39322567 -0.02119674  0.79269227],[-0.34307772 -0.61238201  0.34192994],[ 7.5882903  -4.39771593 -1.89639072],8.973201926028182,0.821921185356393
1,0,[ 1.22984987  0.74230098 -1.26438051],[-0.38270061 -0.01935276  0.78061108],[-0.06463259  0.58191612 -0.62106116],[-3.79531936 -3.89394487  3.21345009],[0.04958845 0.07972428 0.10428758 0.08434678],[ 0.29260015  0.77630967 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.38270061 -0.01935276  0.78061108],[-0.35149537 -0.66023091  0.4111774 ],[ 7.64622286 -4.34166605 -1.79865987],8.974963257684228,0.8146465760385091
1,0,[ 1.20924686  0.70573392 -1.27764643],[-0.37236234 -0.0177388   0.76853939],[-0.068573    0.60459895 -0.69912851],[-3.79742383 -3.89240456  3.20634289],[0.04800638 0.08183135 0.10881435 0.09541374],[ 0.29260015  0.77630967 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.37236234 -0.0177388   0.76853939],[-0.35848984 -0.70598145  0.48176554],[ 7.70301814 -4.28284412 -1.70373269],8.976744806898049,0.8073165162120403
2,0,[ 1.08827697  0.70110415 -1.27277267],[-0.36263781 -0.01613483  0.75652393],[-0.07226831  0.62612476 -0.77591561],[-3.79953949 -3.8908542   3.19859474],[0.12272751 0.06013544 0.09162457 0.17135771],[ 0.68547559  0.68265742 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.36263781 -0.01613483  0.75652393],[-0.36464735 -0.74947297  0.55192621],[ 7.75847086 -4.22159891 -1.61201077],8.978549227226768,0.8000350082422676
2,0,[ 0.85068112  0.72966908 -1.2483694 ],[-0.35511107 -0.01413327  0.74461592],[-0.07530703  0.64801941 -0.84928938],[-3.80167209 -3.889288    3.1902283 ],[0.07513709 0.10716208 0.13600404 0.121099  ],[ 0.68547559  0.68265742 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.35511107 -0.01413327  0.74461592],[-0.37173785 -0.79178906  0.61787847],[ 7.81235392 -4.1571787  -1.52717224],8.980382149249813,0.7929069212345958
2,0,[ 0.91505332  0.71492437 -1.23140436],[-0.34752757 -0.0120632   0.73288823],[-0.07792664  0.66868245 -0.92314427],[-3.80382088 -3.8877062   3.18124368],[0.06960466 0.12692752 0.15130946 0.11250216],[ 0.68547559  0.68265742 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.34752757 -0.0120632   0.73288823],[-0.37827858 -0.83227741  0.685291  ],[ 7.8643537  -4.09303432 -1.44212674],8.982244632269042,0.7857457169044869
2,0,[ 1.1087391   0.69343825 -1.20316761],[-0.33868067 -0.00999621  0.72140228],[-0.08021419  0.68696109 -0.99169692],[-3.80599258 -3.88610132  3.17167031],[0.17414621 0.22138486 0.25863896 0.21743023],[ 0.68547559  0.68265742 -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.33868067 -0.00999621  0.72140228],[-0.38353143 -0.86726526  0.75004483],[ 7.91424563 -4.03108205 -1.35274444],8.984142915903432,0.779094556058431
3,0,[ 1.07055412  0.40214449 -1.058921  ],[-0.32895577 -0.00877831  0.71124615],[-0.08300623  0.70333837 -1.0347755 ],[-3.80822754 -3.88442982  3.16167753],[0.39980979 0.21872403 0.35400345 0.33221984],[ 0.61223531  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.32895577 -0.00877831  0.71124615],[-0.387144   -0.8909234   0.79291251],[ 7.95762082 -3.97657996 -1.27010785],8.98610545791478,0.7746072079743405
3,0,[ 0.48905331 -0.37113974 -1.00701324],[-0.32425078 -0.01350821  0.70394855],[-0.09218433  0.72413254 -1.05019456],[-3.81057765 -3.88263324  3.15149855],[0.29537016 0.32938997 0.31464685 0.3030629 ],[ 0.61223531  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.32425078 -0.01350821  0.70394855],[-0.38418865 -0.91606612  0.80560315],[ 7.98893172 -3.92122653 -1.26019651],8.988166818532962,0.7721025997918098
3,0,[ 0.78742478 -0.07074768 -1.09085667],[-0.31836407 -0.01783314  0.69603674],[-0.10163152  0.74296032 -1.08206014],[-3.81302663 -3.88072873  3.14107486],[0.14358791 0.28874249 0.20461925 0.22764255],[ 0.61223531  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.31836407 -0.01783314  0.69603674],[-0.37902252 -0.94424823  0.83541029],[ 8.02226625 -3.8635778  -1.24169565],8.990316863550252,0.7683499662543036
3,0,[ 1.1883144   0.56318421 -1.13759995],[-0.30907859 -0.01762666  0.6860066 ],[-0.10663932  0.75715047 -1.12925559],[-3.81554016 -3.87875515  3.13025865],[0.22624036 0.34914768 0.28948148 0.31894836],[ 0.61223531  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.30907859 -0.01762666  0.6860066 ],[-0.37713742 -0.96803116  0.88348741],[ 8.06343806 -3.80465847 -1.1709927 ],8.992534872955753,0.7636230602670155
4,0,[ 1.0555747   0.87404946 -1.20119466],[-0.29875238 -0.01336809  0.67447762],[-0.10751415  0.76980632 -1.09680093],[-3.81819967 -3.87662367  3.11943241],[0.72422668 0.61738948 0.65445407 0.68226906],[ 0.31198525  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.29875238 -0.01336809  0.67447762],[-0.38206662 -0.96313081  0.85646803],[ 8.10942869 -3.74376291 -1.06261585],8.994873360957902,0.7655703400573294
4,0,[-0.06707921 -0.2085505  -1.3043955 ],[-0.29784809 -0.01572447  0.66404389],[-0.11687553  0.79238291 -0.89869515],[-3.82127862 -3.87402258  3.10994183],[0.68510029 0.65672453 0.72295211 0.65947577],[ 0.31198525  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.29784809 -0.01572447  0.66404389],[-0.38213057 -0.93092191  0.66071489],[ 8.15072779 -3.66441398 -1.04531369],8.997498209491333,0.7796179603106068
4,0,[ 0.65537107 -0.52131094 -1.11829711],[-0.29439106 -0.02356133  0.65634868],[-0.12994068  0.81240446 -0.76626824],[-3.82475307 -3.87096585  3.10173807],[0.25389365 0.40342124 0.39346443 0.3474372 ],[ 0.31198525  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.29439106 -0.02356133  0.65634868],[-0.37464817 -0.91676289  0.53220029],[ 8.18122188 -3.59587811 -1.0696871 ],9.000386734861547,0.7875699062369907
4,0,[ 1.46693472  0.01550936 -1.01096807],[-0.28305499 -0.02700617  0.64849968],[-0.13972251  0.82608948 -0.7937113 ],[-3.82836245 -3.86775659  3.09352221],[0.12082054 0.26366918 0.19754888 0.22664641],[ 0.31198525  1.         -1.         -1.        ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.28305499 -0.02700617  0.64849968],[-0.3660195  -0.9377376   0.56444821],[ 8.2115841  -3.54476854 -1.03217558],9.003381800390784,0.7845909947565894
5,0,[ 1.72275675  0.82089817 -1.0428763 ],[-0.26895378 -0.02488932  0.63898252],[-0.14542455  0.83630619 -0.81890975],[-3.832051   -3.86446103  3.08502566],[0.49001023 0.53960943 0.48608513 0.56443903],[-0.02007585  1.         -1.         -0.64871424],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.26895378 -0.02488932  0.63898252],[-0.36152442 -0.95084392  0.59696352],[ 8.24752873 -3.49480679 -0.93848512],9.006450961378219,0.7820521508507838
5,0,[ 1.14345961  1.52277247 -0.94140584],[-0.25764135 -0.01535968  0.62800276],[-0.14587125  0.84909982 -0.7383931 ],[-3.83597306 -3.86090862  3.07707687],[0.55859505 0.49224303 0.52325185 0.58055904],[-0.02007585  1.         -1.         -0.64871424],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.25764135 -0.01535968  0.62800276],[-0.36944607 -0.93690132  0.52268424],[ 8.28736333 -3.44435792 -0.79400445],9.009685650856518,0.786533119835333
5,0,[ 0.32141933  1.10533175 -0.84547446],[-0.25402181 -0.00686701  0.6185796 ],[-0.14646745  0.86670648 -0.69198432],[-3.84011269 -3.85710477  3.06968072],[0.29370136 0.22036506 0.28394723 0.22997636],[-0.02007585  1.         -1.         -0.64871424],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.25402181 -0.00686701  0.6185796 ],[-0.37849617 -0.94020883  0.47352204],[ 8.32027211 -3.39630419 -0.68820613],9.013070388163868,0.7881306510806634
5,0,[ 0.37552463  0.56546148 -0.86977822],[-0.25127477 -0.00328166  0.61020191],[-0.14942803  0.88400803 -0.74144373],[-3.84431318 -3.85322477  3.06198155],[0.1591583  0.17633934 0.19961741 0.11182166],[-0.02007585  1.         -1.         -0.64871424],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.25127477 -0.00328166  0.61020191],[-0.38166939 -0.96932433  0.5179542 ],[ 8.34948777 -3.34527953 -0.62664934],9.016514320906715,0.7836583595500118
6,0,[ 0.50248508  0.26929493 -0.9267397 ],[-0.24702538 -0.00221861  0.60210433],[-0.15414714  0.89957428 -0.80898795],[-3.84853549 -3.84931565  3.05374874],[0.213679   0.08693849 0.16216634 0.10908222],[ 0.17183624  1.         -1.         -0.61618102],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.24702538 -0.00221861  0.60210433],[-0.38066362 -1.00155151  0.58262038],[ 8.37775369 -3.29186348 -0.58071524],9.019997351632716,0.7780386647321809
6,0,[ 0.42126672  0.01619999 -1.01123402],[-0.24359287 -0.00399186  0.5940035 ],[-0.16175452  0.91505766 -0.87818128],[-3.85277354 -3.84538481  3.04494745],[0.10636983 0.17951879 0.13799991 0.12252896],[ 0.17183624  1.         -1.         -0.61618102],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.24359287 -0.00399186  0.5940035 ],[-0.3745868  -1.03595749  0.64897937],[ 8.4062488  -3.23184906 -0.56036122],9.023517711081748,0.7721447141310771
6,0,[ 0.68492887  0.23472761 -1.09946462],[-0.23852881 -0.00483816  0.5849783 ],[-0.16920888  0.92832988 -0.94396827],[-3.85702848 -3.84143034  3.03558921],[0.17773623 0.28711112 0.22693764 0.22554569],[ 0.17183624  1.         -1.         -0.61618102],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.23852881 -0.00483816  0.5849783 ],[-0.36696147 -1.06630242  0.71403258],[ 8.43703806 -3.1667875  -0.5253305 ],9.027077406882592,0.7665270025596598
6,0,[ 1.14545779  0.67294335 -1.1910062 ],[-0.22999812 -0.00258521  0.57441724],[-0.17427754  0.93741927 -0.98681573],[-3.86132478 -3.83741688  3.02585191],[0.29389998 0.37146728 0.33417917 0.3488926 ],[ 0.17183624  1.         -1.         -0.61618102],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.22999812 -0.00258521  0.57441724],[-0.36048277 -1.08363111  0.76074216],[ 8.47126962 -3.09632271 -0.45134585],9.03068858599875,0.7627800001815512
7,0,[ 0.87325483  0.43576712 -1.10315758],[-0.22095137  0.0007872   0.56381712],[-0.17841837  0.94579363 -0.94274906],[-3.86572612 -3.83324793  3.01623364],[0.7563246  0.5971385  0.70802399 0.69502936],[ 0.11263455  1.         -1.         -0.93882579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.22095137  0.0007872   0.56381712],[-0.35538663 -1.07955235  0.72346496],[ 8.50437882 -3.02661134 -0.36760467],9.034377043558118,0.7652730728921955
7,0,[-0.14847917 -1.28615979 -0.68975844],[-0.22154934 -0.00827555  0.55866069],[-0.1906465   0.96310415 -0.67753912],[-3.8704202  -3.82862143  3.00832527],[0.87306353 0.83944939 0.9176727  0.8497841 ],[ 0.11263455  1.         -1.         -0.93882579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.22154934 -0.00827555  0.55866069],[-0.34321371 -1.04481328  0.46210877],[ 8.52391277 -2.97459286 -0.42880135],9.03820569881412,0.7807114862650509
7,0,[ 0.86728635 -1.70030668 -0.45262148],[-0.2174638  -0.02430945  0.55829116],[-0.20038471  0.97821047 -0.4190457 ],[-3.87549315 -3.82340646  3.00285994],[0.31978082 0.53384149 0.39913864 0.42074964],[ 0.11263455  1.         -1.         -0.93882579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.2174638  -0.02430945  0.55829116],[-0.33794759 -1.00600123  0.21541126],[ 8.52936882 -2.95186006 -0.54570392],9.042201228233791,0.7917110785081104
7,0,[ 1.83948714 -0.35558177 -0.74131563],[-0.20321413 -0.03094335  0.554067  ],[-0.20981015  0.988788   -0.42318386],[-3.88069828 -3.81800773  2.9977286 ],[0.18426823 0.37330261 0.16984069 0.30155647],[ 0.11263455  1.         -1.         -0.93882579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.20321413 -0.03094335  0.554067  ],[-0.32857383 -1.01917463  0.23265618],[ 8.54420574 -2.92074856 -0.5486206 ],9.046281471816584,0.790418679238485
8,0,[ 1.7940806   1.42239492 -1.10501592],[-0.18734856 -0.02546542  0.54456559],[-0.21773026  0.99725283 -0.40546824],[-3.88599703 -3.81249694  2.9926101 ],[0.72700108 0.7605534  0.64646438 0.77525143],[-0.3310819   1.         -1.          0.06605512],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.18734856 -0.02546542  0.54456559],[-0.31995587 -1.02595974  0.22662529],[ 8.57343656 -2.86610454 -0.43819495],9.050435601769228,0.7901672103967918
8,0,[ 0.38150695  2.72282462 -1.43421938],[-0.18079592 -0.00665071  0.52932622],[-0.22990788  1.01009619 -0.12652084],[-3.8916203  -3.80659774  2.9893723 ],[0.91118771 0.8265357  0.84917051 0.91062346],[-0.3310819   1.         -1.          0.06605512],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.18079592 -0.00665071  0.52932622],[-0.31075723 -0.9949738  -0.05115211],[ 8.61503167 -2.77747562 -0.23575281],9.054762330375082,0.7956371972852323
8,0,[-0.62214143  1.32533729 -1.29274805],[-0.18636795  0.00653345  0.51552568],[-0.24664855  1.02151065  0.13477661],[-3.89759646 -3.80021848  2.98865881],[0.40881518 0.32901736 0.48943154 0.33367231],[-0.3310819   1.         -1.          0.06605512],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.18636795  0.00653345  0.51552568],[-0.28811759 -0.96752686 -0.32150315],[ 8.65027466 -2.68862638 -0.11818272],9.059245587213788,0.7940526426149346
8,0,[ 0.08785689 -0.06507328 -1.06229812],[-0.18750644  0.00609451  0.50623614],[-0.25610002  1.03386375  0.13062278],[-3.90365902 -3.7936927   2.98819463],[0.1753037  0.2371453  0.32628838 0.16027148],[-0.3310819   1.         -1.          0.06605512],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.18750644  0.00609451  0.50623614],[-0.27652897 -0.98568308 -0.32168989],[ 8.67694943 -2.61731287 -0.11096659],9.063779102375422,0.7926909234014146
9,0,[ 0.79815538 -0.29808579 -0.95536212],[-0.18201566  0.00216329  0.49877371],[-0.26386979  1.04721551  0.07316682],[-3.90974644 -3.78711889  2.98734416],[0.08902103 0.2116028  0.18944653 0.14941709],[-0.19051681  1.         -1.          0.29389659],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.18201566  0.00216329  0.49877371],[-0.26905311 -1.01522877 -0.26184337],[ 8.69967281 -2.55664371 -0.11909798],9.068347054179881,0.7917576342497394
9,0,[ 1.07453842 -0.08003733 -0.9772869 ],[-1.73380128e-01 -4.35076501e-04  4.91036964e-01],[-0.27225969  1.0596699  -0.00175731],[-3.91584513 -3.78052361  2.98595192],[0.06007747 0.16650578 0.09780427 0.14008967],[-0.19051681  1.         -1.          0.29389659],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-1.73380128e-01 -4.35076501e-04  4.91036964e-01],[-0.2595859  -1.04723312 -0.1815122 ],[ 8.72216988 -2.49609935 -0.107795  ],9.07294765621677,0.7905911921245745
9,0,[ 1.12036567  0.25813696 -1.02651613],[-0.16410928 -0.00055196  0.4824908 ],[-0.28126343  1.07052415 -0.07921258],[-3.92195123 -3.77391472  2.98397643],[0.14825813 0.22973293 0.15973035 0.22316083],[-0.19051681  1.         -1.          0.29389659],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.16410928 -0.00055196  0.4824908 ],[-0.24751064 -1.07728668 -0.09796731],[ 8.74540384 -2.43208962 -0.07294604],9.07758058964642,0.7890312788760018
9,0,[ 1.13982777  0.76218249 -1.05368782],[-0.15473711  0.00319044  0.47303455],[-0.29011917  1.07996027 -0.13530212],[-3.9280749  -3.76727313  2.98155209],[0.29897663 0.34795782 0.32374898 0.34642287],[-0.19051681  1.         -1.          0.29389659],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.15473711  0.00319044  0.47303455],[-0.23418812 -1.10121719 -0.03558957],[ 8.76895324e+00 -2.36488009e+00 -3.91962971e-03],9.082247196045664,0.7873594217679339
10,0,[ 0.61830525  0.50741722 -1.05152101],[-0.14732834  0.00787937  0.46350389],[-0.29889717  1.08915628 -0.10185101],[-3.93425116 -3.76052687  2.97919724],[0.75315361 0.58914873 0.65821087 0.67747665],[-0.08674221  1.         -1.         -0.11434402],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.14732834  0.00787937  0.46350389],[-0.22038023 -1.11056849 -0.06359825],[ 8.79153185 -2.2971711   0.06778207],9.08694787363229,0.7865991820200122
10,0,[-0.53431781 -0.85616682 -1.10022849],[-0.15145725  0.00160837  0.45507021],[-0.30801068  1.09780712  0.15345668],[-3.9405702  -3.75346513  2.97846918],[0.85340735 0.8268054  0.88018942 0.83219701],[-0.08674221  1.         -1.         -0.11434402],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.15145725  0.00160837  0.45507021],[-0.20560252 -1.0854205  -0.32123195],[ 8.81523188 -2.22484392  0.01436884],9.091669259593209,0.7849521832258074
