rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
2.5275939,,,,,6430,111.9654769897461,0.5671467185020447,-0.002075589507148834,728.47919049263,0.0061034365,0.0001,0.8108044266700745,-3.395291405916214,0.0426239013671875,0.2
2.4319496,,,,,,,,,,,,,,,
,15,742,18743296,661,,,,,,,,,,,
2.3299308,,,,,6440,443.6173400878906,0.5667824745178223,-0.0021317255894246047,1459.5315248966217,0.0047719483,0.0001,0.7237437665462494,-3.3937324535101654,0.0296966552734375,0.2
2.3245983,,,,,,,,,,,,,,,
,16,791,18776064,662,,,,,,,,,,,
2.5768,,,,,6450,223.1328125,0.5664528608322144,-0.00294873935454234,602.4895234107971,0.0057824072,0.0001,0.8435325622558594,-3.391327312588692,0.0583984375,0.2
1.7936864,,,,,,,,,,,,,,,
,17,841,18808832,661,,,,,,,,,,,
2.7066517,,,,,6460,185.53717041015625,0.5660778284072876,-0.002960782206719159,438.7931970357895,0.0067413016,0.0001,0.8892478495836258,-3.388975013419986,0.0603424072265625,0.2
2.0981543,,,,,,,,,,,,,,,
,18,891,18841600,661,,,,,,,,,,,
2.5731254,,,,,6470,932.2739868164062,0.5659959316253662,-0.0029311324913578575,1752.8925539493562,0.004486547,0.0001,0.7219713628292084,-3.3875573083758352,0.0414825439453125,0.2
2.5345824,,,,,,,,,,,,,,,
,19,940,18874368,661,,,,,,,,,,,
2.503695,,,,,6480,228.8507843017578,0.5657927989959717,-0.0022542551523656584,1095.4919239282608,0.0043389397,0.0001,0.8060857653617859,-3.386653711274266,0.0408203125,0.2
2.4355283,,,,,,,,,,,,,,,
,20,990,18907136,661,,,,,,,,,,,
2.1966348,,,,,6490,261.4289245605469,0.5654172897338867,-0.0027663876786391483,1208.4476326942445,0.0050350633,0.0001,0.7772695869207382,-3.3849308874458073,0.050225830078125,0.2
2.2486572,,,,,,,,,,,,,,,
,21,1040,18939904,661,,,,,,,,,,,
2.434836,,,,,6500,682.4266357421875,0.5649733543395996,-0.0020861245760897874,1004.1674771547317,0.004324414,0.0001,0.8283651620149612,-3.3819510117173195,0.0254974365234375,0.2
2.6894097,,,,,,,,,,,,,,,
,22,1089,18972672,661,,,,,,,,,,,
2.4989285,,,,,6510,159.78701782226562,0.5640113353729248,-0.0014417441565456103,701.2202929019928,0.004987546,0.0001,0.856101855635643,-3.3770374219864605,0.05340576171875,0.2
-22.705515,,,,,,,,,,,,,,,
,23,1139,19005440,661,,,,,,,,,,,
2.674135,,,,,6520,300.05072021484375,0.5638384819030762,-0.002255314695867128,930.2461046934128,0.0053467443,0.0001,0.840381383895874,-3.3725197084248064,0.040435791015625,0.2
3.0286944,,,,,,,,,,,,,,,
,24,1189,19038208,661,,,,,,,,,,,
2.6135798,,,,,6530,288.1619873046875,0.5638434886932373,-0.003531810739514185,779.5657551765441,0.0057841446,0.0001,0.8212695717811584,-3.372104438021779,0.0467071533203125,0.2
2.6243825,,,,,,,,,,,,,,,
,25,1239,19070976,661,,,,,,,,,,,
2.1468234,,,,,6540,958.9248046875,0.564046323299408,-0.002755816303761094,1561.0349705696106,0.0057453006,0.0001,0.8073232918977737,-3.3731639478355646,0.0318511962890625,0.2
2.6513276,,,,,,,,,,,,,,,
,26,1288,19103744,661,,,,,,,,,,,
2.5865502,,,,,6550,141.43093872070312,0.5635634064674377,-0.0020883308086922627,524.2800799131394,0.0060224403,0.0001,0.8898038864135742,-3.3724405623972418,0.03621826171875,0.2
2.3593698,,,,,,,,,,,,,,,
,27,1338,19136512,660,,,,,,,,,,,
2.3814185,,,,,6560,219.46438598632812,0.5632753968238831,-0.002899919837000198,538.7609967470169,0.006113801,0.0001,0.8723887503147125,-3.36929094158113,0.0636322021484375,0.2
2.6906636,,,,,,,,,,,,,,,
,28,1387,19169280,661,,,,,,,,,,,
2.2185426,,,,,6570,99.37962341308594,0.563173770904541,-0.0023328722447331527,800.5301524400711,0.0047896523,0.0001,0.8271696716547012,-3.3683564312756062,0.0447265625,0.2
2.554063,,,,,,,,,,,,,,,
,29,1437,19202048,661,,,,,,,,,,,
2.3513093,,,,,6580,865.7047119140625,0.5632870197296143,-0.0024588998730905587,1869.4880233764648,0.004048125,0.0001,0.7649399787187576,-3.3679968852549793,0.0417236328125,0.2
2.5492272,,,,,,,,,,,,,,,
,30,1486,19234816,661,,,,,,,,,,,
2.3795757,,,,,6590,178.9618682861328,0.5632410049438477,-0.001469840975914849,568.4398747444153,0.0048356326,0.0001,0.8928531259298325,-3.3687499932944776,0.052496337890625,0.2
2.5465891,,,,,,,,,,,,,,,
,31,1535,19267584,661,,,,,,,,,,,
