rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
2.2183452,,,,,,,,,,,,,,,
2.1502755,,,,,,,,,,,,,,,
,1,56,16252928,584,,,,,,,,,,,
1.9021845,,,,,5680,578.7088012695312,0.5856872200965881,-0.003235027966547932,1083.5502878427505,0.005065033,0.0001,0.8049993216991425,-3.5197335571050643,0.0438873291015625,0.2
2.271451,,,,,,,,,,,,,,,
,2,105,16285696,623,,,,,,,,,,,
2.0229573,,,,,5690,360.7504577636719,0.5854570865631104,-0.0022870538301503983,797.406034898758,0.003305272,0.0001,0.8527189940214157,-3.518353421613574,0.031268310546875,0.2
1.5405295,,,,,,,,,,,,,,,
,3,155,16318464,631,,,,,,,,,,,
2.2426646,,,,,5700,160.9159393310547,0.5840380191802979,-0.0022687660370138475,480.6859524011612,0.004951858,0.0001,0.8883259743452072,-3.513346890732646,0.05247802734375,0.2
1.8722591,,,,,,,,,,,,,,,
,4,205,16351232,638,,,,,,,,,,,
2.4197812,,,,,5710,300.955810546875,0.5843907594680786,-0.002513146163073543,790.45726583004,0.004893275,0.0001,0.8402378708124161,-3.509338077902794,0.0343963623046875,0.2
1.9869877,,,,,,,,,,,,,,,
,5,255,16384000,641,,,,,,,,,,,
1.9767131,,,,,5720,371.9734802246094,0.5843087434768677,-0.0021245131718387713,703.1465781211853,0.004845194,0.0001,0.8733112961053848,-3.5110680900514124,0.0362945556640625,0.2
1.8879055,,,,,,,,,,,,,,,
,6,305,16416768,642,,,,,,,,,,,
2.1732454,,,,,5730,142.14901733398438,0.5839385986328125,-0.0025817213940172224,537.1183320760726,0.0058315825,0.0001,0.8425420671701431,-3.509802233427763,0.048291015625,0.2
2.5230453,,,,,,,,,,,,,,,
,7,355,16449536,645,,,,,,,,,,,
2.208716,,,,,5740,195.53512573242188,0.5830433368682861,-0.003973689624399412,757.8205101966857,0.006456233,0.0001,0.8213368505239487,-3.5051228176802396,0.065155029296875,0.2
2.3433867,,,,,,,,,,,,,,,
,8,408,16482304,642,,,,,,,,,,,
2.2010221,,,,,5750,477.4513854980469,0.5828604698181152,-0.0013608838875370567,1124.0609559774398,0.0031155213,0.0001,0.7458660900592804,-3.5012507155537604,0.01563720703125,0.2
2.4768271,,,,,,,,,,,,,,,
,9,458,16515072,642,,,,,,,,,,,
2.0829473,,,,,5760,278.2178039550781,0.5821108818054199,-0.0018841496370441747,985.9928762674332,0.004571084,0.0001,0.8197724372148514,-3.498226451873779,0.0289886474609375,0.2
2.1027384,,,,,,,,,,,,,,,
,10,509,16547840,643,,,,,,,,,,,
2.1364927,,,,,5770,138.4185028076172,0.5810339450836182,-0.0024104860154693596,506.685752260685,0.004744323,0.0001,0.8774384409189224,-3.492129923030734,0.046038818359375,0.2
2.233019,,,,,,,,,,,,,,,
,11,559,16580608,644,,,,,,,,,,,
2.6025624,,,,,5780,566.1168212890625,0.5805513858795166,-0.002919847203520476,881.5340264081955,0.006807756,0.0001,0.7903196811676025,-3.48709984049201,0.0463226318359375,0.2
2.2493682,,,,,,,,,,,,,,,
,12,609,16613376,645,,,,,,,,,,,
1.8482862,,,,,5790,940.419677734375,0.5805191397666931,-0.0009058699553861516,1037.7734688282012,0.0038930688,0.0001,0.8087077736854553,-3.485921747609973,0.027325439453125,0.2
2.4490936,,,,,,,,,,,,,,,
,13,658,16646144,646,,,,,,,,,,,
2.164792,,,,,5800,239.230224609375,0.5811333656311035,-0.002835747796780197,959.9434731721879,0.005231618,0.0001,0.8088862001895905,-3.4880213987082245,0.035498046875,0.2
2.1173792,,,,,,,,,,,,,,,
,14,709,16678912,646,,,,,,,,,,,
2.1364346,,,,,5810,100.26701354980469,0.5804465413093567,-0.0014693226006784244,615.7464134693146,0.005367712,0.0001,0.9055198356509209,-3.4883739586919544,0.0436737060546875,0.2
2.2670605,,,,,,,,,,,,,,,
,15,759,16711680,646,,,,,,,,,,,
2.4473138,,,,,5820,791.7381591796875,0.5801030397415161,-0.0030954822279454673,1118.2228251457213,0.0042946604,0.0001,0.7964427173137665,-3.484627652540803,0.04227294921875,0.2
2.2858424,,,,,,,,,,,,,,,
,16,810,16744448,647,,,,,,,,,,,
2.0145836,,,,,5830,249.98928833007812,0.579736590385437,-0.002196269034539,690.5457205295563,0.005014415,0.0001,0.8335541784763336,-3.482177181914449,0.03858642578125,0.2
2.0155132,,,,,,,,,,,,,,,
,17,860,16777216,647,,,,,,,,,,,
2.1763072,,,,,5840,209.51547241210938,0.5795705914497375,-0.0025354485736897915,761.7735113143921,0.0052727456,0.0001,0.802474319934845,-3.4805506475269796,0.041754150390625,0.2
2.5724463,,,,,,,,,,,,,,,
,18,910,16809984,648,,,,,,,,,,,
2.5194726,,,,,5850,655.2094116210938,0.5794015526771545,-0.0028008297213091282,2232.0173716545105,0.004133483,0.0001,0.6972796320915222,-3.4790178634226323,0.0404022216796875,0.2
1.9232785,,,,,,,,,,,,,,,
,19,959,16842752,648,,,,,,,,,,,
2.497852,,,,,5860,434.6966552734375,0.5794519186019897,-0.001387308634002693,1090.6297449350357,0.003592295,0.0001,0.8390334695577621,-3.478978184238076,0.0186309814453125,0.2
2.103488,,,,,,,,,,,,,,,
,20,1009,16875520,649,,,,,,,,,,,
2.0469198,,,,,5870,529.3407592773438,0.5799714922904968,-0.0024376385095820296,856.2608843803406,0.0042415624,0.0001,0.8617427945137024,-3.4808348547667265,0.0380889892578125,0.2
2.3220887,,,,,,,,,,,,,,,
,21,1060,16908288,648,,,,,,,,,,,
2.277236,,,,,5880,321.1042175292969,0.5796546936035156,-0.003412051761915791,657.9652357578277,0.0051948186,0.0001,0.8737238645553589,-3.4819825392216446,0.0553558349609375,0.2
2.043083,,,,,,,,,,,,,,,
,22,1110,16941056,649,,,,,,,,,,,
1.920906,,,,,5890,279.2391357421875,0.5793197154998779,-0.0020743380842759506,713.0446325302124,0.004785331,0.0001,0.8624634593725204,-3.4796047043055296,0.0341278076171875,0.2
2.2749925,,,,,,,,,,,,,,,
,23,1160,16973824,649,,,,,,,,,,,
2.342183,,,,,5900,141.6678009033203,0.5789504051208496,-0.0034957320813191473,659.0842424154282,0.0060201967,0.0001,0.8896909803152084,-3.4778651863336565,0.0593536376953125,0.2
