time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,time/iterations,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss
407,9469952,80,1600.1454753875732,1,,,,,,,,,,,
430,9502720,152,2230.162399291992,2,0.2,0.021238636,2730.231689453125,0.2720876932144165,0.001,0.186773681640625,2890,16377.243199920655,-0.010039612243781448,0.4790090322494507,-0.4594959817826748
441,9535488,222,2072.7928943634033,3,0.2,0.021939695,2780.2001953125,0.27195143699645996,0.001,0.20245361328125,2900,16055.089728546143,-0.009751902250718559,0.45979541540145874,-0.4513629050925374
444,9568256,294,2131.893310546875,4,0.2,0.023276959,2710.776611328125,0.2707666754722595,0.001,0.216796875,2910,15321.5441696167,-0.0107478515485127,0.4885111451148987,-0.4397631032392383
448,9601024,365,1971.2430362701416,5,0.2,0.019304777,3336.63232421875,0.27006784081459045,0.001,0.18408203125,2920,17133.917137908935,-0.009903124260017649,0.4863022565841675,-0.4269112328067422
449,9633792,437,1922.8101615905762,6,0.2,0.02317189,3857.8349609375,0.2696417570114136,0.001,0.19212646484375,2930,15988.405291748048,-0.011114895949867786,0.4731006622314453,-0.41786670293658973
449,9666560,509,2251.5355491638184,7,0.2,0.018997684,3802.728759765625,0.26910412311553955,0.001,0.1722442626953125,2940,18372.74470062256,-0.011252010254975176,0.49034756422042847,-0.4110941106453538
449,9699328,583,2053.381383895874,8,0.2,0.021560758,3302.46923828125,0.2680421769618988,0.001,0.189654541015625,2950,17375.8658203125,-0.010471032055284013,0.47353243827819824,-0.397963934391737
448,9732096,657,1781.2952423095703,9,0.2,0.02176689,3182.8662109375,0.26719391345977783,0.001,0.1927276611328125,2960,15772.524654388428,-0.011086961447290378,0.5029895901679993,-0.38415286373347046
448,9764864,730,2578.7406005859375,10,0.2,0.020083549,4710.99951171875,0.2664569318294525,0.001,0.1838104248046875,2970,17896.818801116944,-0.011323985150738736,0.480226993560791,-0.3726203640922904
448,9797632,802,2103.0538902282715,11,0.2,0.02300962,3771.805419921875,0.2654564082622528,0.001,0.200006103515625,2980,15833.662102508544,-0.010427526092462358,0.5181346237659454,-0.3585877830162644
448,9830400,876,2478.1656341552734,12,0.2,0.021878801,4016.366455078125,0.2648661732673645,0.001,0.20650634765625,2990,16623.34450759888,-0.01048083805690112,0.4946473240852356,-0.34892359748482704
448,9863168,949,1948.034366607666,13,0.2,0.021369979,4080.1982421875,0.26371869444847107,0.001,0.19359130859375,3000,16913.34038772583,-0.010498661929887021,0.4879838824272156,-0.3354832086712122
448,9895936,1021,2685.7241973876953,14,0.2,0.01935834,3137.183837890625,0.26311302185058594,0.001,0.191796875,3010,16697.65305633545,-0.010280540063831722,0.5131942629814148,-0.32296184208244083
449,9928704,1094,2314.6750688552856,15,0.2,0.024382863,4161.453125,0.26241251826286316,0.001,0.2033294677734375,3020,16751.949990081786,-0.011083521804539486,0.45999395847320557,-0.3119479488581419
448,9961472,1167,2690.1373500823975,16,0.2,0.021555101,3364.132568359375,0.26182734966278076,0.001,0.20045166015625,3030,16022.008213043213,-0.010275724763414474,0.528594583272934,-0.3009679751470685
448,9994240,1242,2937.5685424804688,17,0.2,0.021961343,3191.5068359375,0.26030129194259644,0.001,0.1979217529296875,3040,18629.60676803589,-0.01051669805056008,0.5144396722316742,-0.28536846935749055
448,10027008,1314,2218.7692432403564,18,0.2,0.024391297,3367.116455078125,0.2600592374801636,0.001,0.1982330322265625,3050,15782.324131774902,-0.009935439688706537,0.525129109621048,-0.2714773094281554
448,10059776,1387,2149.370105743408,19,0.2,0.023685748,3108.817138671875,0.25942787528038025,0.001,0.2141021728515625,3060,15461.64990386963,-0.011103362821449992,0.5001825988292694,-0.2647878939285874
448,10092544,1460,2402.7374839782715,20,0.2,0.02239532,3179.040771484375,0.25922393798828125,0.001,0.19884033203125,3070,17039.19994125366,-0.011477535224548774,0.44578981399536133,-0.25833127871155737
448,10125312,1533,1745.0814559459686,21,0.2,0.022061829,3089.344970703125,0.2587258815765381,0.001,0.200018310546875,3080,17579.376222991945,-0.009977109303872567,0.49081140756607056,-0.2539658876135945
448,10158080,1606,2454.501775741577,22,0.2,0.022627454,3184.413330078125,0.25932204723358154,0.001,0.2038330078125,3090,15781.433979034424,-0.010665785100718495,0.5042445957660675,-0.2542408727109432
448,10190848,1680,2594.5915756225586,23,0.2,0.023329819,2949.350830078125,0.2578330636024475,0.001,0.200738525390625,3100,17094.384603881837,-0.010680410578788723,0.47142744064331055,-0.24613090492784978
448,10223616,1753,2350.4450187683105,24,0.2,0.022630319,3152.13134765625,0.2576311230659485,0.001,0.19781494140625,3110,16754.043382263182,-0.010946920657443116,0.48382312059402466,-0.2345558462664485
448,10256384,1825,2282.2601280212402,25,0.2,0.021751452,2739.42138671875,0.2566063404083252,0.001,0.202508544921875,3120,17122.92233657837,-0.011030863592532114,0.46946704387664795,-0.22403091602027417
448,10289152,1897,2856.7585983276367,26,0.2,0.020877667,3460.299560546875,0.2553631663322449,0.001,0.204681396484375,3130,15932.676069641113,-0.008759467389609199,0.5133629441261292,-0.2069244623184204
448,10321920,1971,2094.653232574463,27,0.2,0.023175783,3337.637939453125,0.25467658042907715,0.001,0.21324462890625,3140,15142.958325958252,-0.009859732013865141,0.488605260848999,-0.19307609237730503
448,10354688,2044,2048.04483795166,28,0.2,0.021008212,3659.27978515625,0.2549179792404175,0.001,0.20516357421875,3150,17358.532008361817,-0.011319470046873902,0.4018786549568176,-0.18937082421034573
448,10387456,2119,2138.748207092285,29,0.2,0.019941153,4889.39697265625,0.25399249792099,0.001,0.193756103515625,3160,16110.062623596192,-0.010213454486074625,0.48526614904403687,-0.18330118898302317
447,10420224,2195,2240.974702835083,30,0.2,0.019909909,3869.177001953125,0.2540566027164459,0.001,0.18590087890625,3170,19018.8275970459,-0.009467630194922094,0.4749777317047119,-0.17590910978615285
