time/total_timesteps,time/iterations,rew_vec_envs,time/fps,time/time_elapsed,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,train/loss,train/clip_range
21463040,1,2.180234,1720,57,,,,,,,,,,,
21561344,2,1.2335867,1717,114,0.06832173665364584,-0.0031060742724245455,0.0070390976,-3.079386297116677,345.50599181254705,0.8815358728170395,0.0001,0.5229227542877197,7030,207.342529296875,0.2
21659648,3,1.185479,1704,173,0.07560933430989583,-0.004226026778269443,0.0075929053,-3.059923839196563,287.21564169327416,0.8457095623016357,0.0001,0.5202263593673706,7040,177.46713256835938,0.2
21757952,4,1.6894537,1695,231,0.070074462890625,-0.004012617325861357,0.0072020567,-3.0468905651321014,295.3263443827629,0.8578024059534073,0.0001,0.5193002223968506,7050,96.27111053466797,0.2
21856256,5,2.040749,1668,294,0.07239583333333334,-0.0034940195708865456,0.0076642856,-3.0279718440026047,309.5274372537931,0.8649899959564209,0.0001,0.5158452987670898,7060,211.0530242919922,0.2
21954560,6,1.1321496,1655,356,0.057500203450520836,-0.00289572406715403,0.006293848,-3.0091259179015952,548.7950229088466,0.8262598961591721,0.0001,0.5139094591140747,7070,157.22573852539062,0.2
22052864,7,1.2400447,1649,417,0.06668497721354166,-0.0036147620812698733,0.0070691104,-2.9875580154359342,474.82954942385356,0.844039112329483,0.0001,0.5106004476547241,7080,163.17140197753906,0.2
22151168,8,1.855175,1641,479,0.06363627115885416,-0.0030936763547894466,0.007113021,-2.970974222570658,485.70084540049237,0.8408818989992142,0.0001,0.5090698003768921,7090,397.5893249511719,0.2
22249472,9,1.5288655,1639,539,0.06613667805989583,-0.0035088703697207773,0.006619143,-2.957382565860947,459.9879177570343,0.8437010943889618,0.0001,0.5072289705276489,7100,121.722412109375,0.2
22347776,10,0.742119,1634,601,0.05826619466145833,-0.003106384248288426,0.0066908323,-2.939278473456701,548.7868750572204,0.8638359159231186,0.0001,0.5048006772994995,7110,316.42999267578125,0.2
22446080,11,2.9170482,1623,665,0.054488118489583334,-0.003051990774474689,0.006411882,-2.9216543963799873,579.2291629950206,0.8472325950860977,0.0001,0.502609133720398,7120,253.36534118652344,0.2
