rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
1.8168666,,,,,,,,,,,,,,,
1.6429617,,,,,,,,,,,,,,,
,1,54,14221312,598,,,,,,,,,,,
1.8479552,,,,,5060,770.7883911132812,0.6002490520477295,-0.0041499643171846404,725.6623344421387,0.005978506,0.0001,0.6745323240756989,-3.6128178793936967,0.055865478515625,0.2
1.769582,,,,,,,,,,,,,,,
,2,102,14254080,637,,,,,,,,,,,
1.6360643,,,,,5070,276.01580810546875,0.5995679497718811,-0.0027989759935735494,797.8642844438552,0.004618795,0.0001,0.7346768081188202,-3.609697147086263,0.0467071533203125,0.2
2.070146,,,,,,,,,,,,,,,
,3,150,14286848,651,,,,,,,,,,,
1.7143426,,,,,5080,406.26947021484375,0.5996043682098389,-0.0018647303317266052,972.0255398035049,0.004469546,0.0001,0.7216500639915466,-3.6073867164552214,0.0316925048828125,0.2
1.4771512,,,,,,,,,,,,,,,
,4,200,14319616,652,,,,,,,,,,,
1.5921233,,,,,5090,187.3589324951172,0.6001570224761963,-0.002382030319131445,711.3734034061432,0.0039191153,0.0001,0.7344168722629547,-3.609389880672097,0.0242218017578125,0.2
1.9799243,,,,,,,,,,,,,,,
,5,249,14352384,655,,,,,,,,,,,
1.9727104,,,,,5100,178.5263671875,0.5997612476348877,-0.004045233737997478,669.8141092538833,0.005995949,0.0001,0.7952498942613602,-3.6098066702485085,0.0558441162109375,0.2
1.9370139,,,,,,,,,,,,,,,
,6,299,14385152,655,,,,,,,,,,,
1.7982556,,,,,5110,493.8880310058594,0.5998928546905518,-0.002613498355640331,895.7539052009582,0.0043764147,0.0001,0.7893760055303574,-3.6092177126556635,0.029296875,0.2
2.1501398,,,,,,,,,,,,,,,
,7,349,14417920,656,,,,,,,,,,,
1.676928,,,,,5120,397.451171875,0.5998503565788269,-0.0033238772128243,803.4872327327728,0.0051592765,0.0001,0.8030223697423935,-3.609636967629194,0.050634765625,0.2
1.7703534,,,,,,,,,,,,,,,
,8,398,14450688,657,,,,,,,,,,,
1.9142414,,,,,5130,128.35044860839844,0.5998435020446777,-0.00343134631330031,851.1397026300431,0.00553389,0.0001,0.8084488809108734,-3.610014061629772,0.050555419921875,0.2
1.8674006,,,,,,,,,,,,,,,
,9,447,14483456,659,,,,,,,,,,,
1.6387756,,,,,5140,126.53069305419922,0.5999047756195068,-0.0029425223299767824,589.225392651558,0.006056018,0.0001,0.8327954560518265,-3.6102314557880164,0.0496551513671875,0.2
1.739491,,,,,,,,,,,,,,,
,10,495,14516224,661,,,,,,,,,,,
2.0518277,,,,,5150,125.59387969970703,0.5999568104743958,-0.0034426296573656146,595.4664668560029,0.005575752,0.0001,0.7953172624111176,-3.6095726706087587,0.0398773193359375,0.2
2.1917844,,,,,,,,,,,,,,,
,11,543,14548992,663,,,,,,,,,,,
1.6653044,,,,,5160,227.23382568359375,0.5995317697525024,-0.003329633702378487,545.6743663072587,0.0062812874,0.0001,0.7530254870653152,-3.609892661124468,0.05421142578125,0.2
1.9889109,,,,,,,,,,,,,,,
,12,592,14581760,663,,,,,,,,,,,
1.788537,,,,,5170,779.5256958007812,0.5992862582206726,-0.0018698170384595868,1299.6692933082581,0.0039419085,0.0001,0.7646743804216385,-3.6072732347995045,0.0317474365234375,0.2
1.7455574,,,,,,,,,,,,,,,
,13,641,14614528,663,,,,,,,,,,,
1.8731889,,,,,5180,128.2181396484375,0.5988143682479858,-0.0022340787152643317,521.5522469043732,0.004573699,0.0001,0.8513395637273788,-3.6048860736191273,0.0355072021484375,0.2
2.3053746,,,,,,,,,,,,,,,
,14,690,14647296,664,,,,,,,,,,,
2.1352205,,,,,5190,382.8118896484375,0.599430501461029,-0.003469591996690724,759.6655264854431,0.003991248,0.0001,0.7743219882249832,-3.605541667342186,0.0283721923828125,0.2
1.5616486,,,,,,,,,,,,,,,
,15,739,14680064,664,,,,,,,,,,,
1.7602096,,,,,5200,306.4900207519531,0.5985088348388672,-0.0022941693507164016,610.9040494918823,0.0053752814,0.0001,0.828609511256218,-3.6047829788178207,0.0568939208984375,0.2
2.007408,,,,,,,,,,,,,,,
,16,788,14712832,665,,,,,,,,,,,
1.7549819,,,,,5210,91.30084228515625,0.5980042219161987,-0.0023070943705533866,453.5615958452225,0.005182689,0.0001,0.8759148418903351,-3.5991513662040235,0.0533447265625,0.2
1.9494601,,,,,,,,,,,,,,,
,17,837,14745600,665,,,,,,,,,,,
2.376716,,,,,5220,441.3161315917969,0.5980054140090942,-0.002853198067896301,1005.2728314399719,0.004290845,0.0001,0.77500119805336,-3.5981135074049235,0.0328216552734375,0.2
2.1874516,,,,,,,,,,,,,,,
,18,886,14778368,665,,,,,,,,,,,
1.7883079,,,,,5230,376.69989013671875,0.597836971282959,-0.003671572548773838,1111.0376841068269,0.0049331696,0.0001,0.7240941524505615,-3.5980213060975075,0.035687255859375,0.2
1.9760392,,,,,,,,,,,,,,,
,19,936,14811136,664,,,,,,,,,,,
1.971398,,,,,5240,994.6729125976562,0.5975793600082397,-0.002156070423370693,796.874151468277,0.004393776,0.0001,0.7997192740440369,-3.596494021266699,0.030181884765625,0.2
1.8622792,,,,,,,,,,,,,,,
,20,985,14843904,664,,,,,,,,,,,
2.2376418,,,,,5250,337.9328308105469,0.5974118709564209,-0.0026933472327073105,737.4460634708405,0.0051303096,0.0001,0.8215067535638809,-3.5954058699309828,0.0362030029296875,0.2
2.178913,,,,,,,,,,,,,,,
,21,1034,14876672,665,,,,,,,,,,,
2.074388,,,,,5260,398.69793701171875,0.5969913601875305,-0.00237197904898494,717.3127997398376,0.005612471,0.0001,0.7895639687776566,-3.5936353828758003,0.03372802734375,0.2
1.9963712,,,,,,,,,,,,,,,
,22,1083,14909440,665,,,,,,,,,,,
2.1154292,,,,,5270,156.34799194335938,0.5965352058410645,-0.0027212290944589766,1373.3181446313858,0.003671914,0.0001,0.7047911286354065,-3.5906269352883102,0.029376220703125,0.2
2.1179695,,,,,,,,,,,,,,,
,23,1132,14942208,665,,,,,,,,,,,
1.6393466,,,,,5280,352.9395751953125,0.5959186553955078,-0.002673104308632901,655.2009357213974,0.005045507,0.0001,0.7614687085151672,-3.5868555940687656,0.0325225830078125,0.2
1.7900733,,,,,,,,,,,,,,,
,24,1181,14974976,665,,,,,,,,,,,
2.050612,,,,,5290,509.0009460449219,0.5957909226417542,-0.0022361311428539922,1075.8309745550155,0.0040525375,0.0001,0.758081704378128,-3.5841009970754385,0.0250030517578125,0.2
2.2545767,,,,,,,,,,,,,,,
,25,1230,15007744,665,,,,,,,,,,,
1.9609187,,,,,5300,407.4453125,0.5955996513366699,-0.002984756966907298,1098.8827150344848,0.004107582,0.0001,0.7969538867473602,-3.5833766907453537,0.0316162109375,0.2
1.9572045,,,,,,,,,,,,,,,
,26,1279,15040512,665,,,,,,,,,,,
2.2164447,,,,,5310,708.7738647460938,0.5954385995864868,-0.0015973364967067027,1034.7370265960694,0.0038370097,0.0001,0.7944621443748474,-3.5820052728056906,0.0194671630859375,0.2
1.438878,,,,,,,,,,,,,,,
,27,1328,15073280,666,,,,,,,,,,,
1.9144149,,,,,5320,244.58680725097656,0.5948963761329651,-0.0023101445916836384,797.8722291707993,0.0043609394,0.0001,0.8623938858509064,-3.5803136207163333,0.0278839111328125,0.2
2.0061636,,,,,,,,,,,,,,,
,28,1377,15106048,666,,,,,,,,,,,
1.7937002,,,,,5330,451.6454772949219,0.5951536297798157,-0.002797861576982541,716.7957441806793,0.0051636817,0.0001,0.8291305601596832,-3.5791269179433582,0.049774169921875,0.2
2.0187902,,,,,,,,,,,,,,,
,29,1425,15138816,666,,,,,,,,,,,
2.108638,,,,,5340,165.0482635498047,0.5948936343193054,-0.0020804796240554424,479.5192761182785,0.0048878444,0.0001,0.8809124454855919,-3.5791092079132794,0.048028564453125,0.2
2.2807293,,,,,,,,,,,,,,,
,30,1474,15171584,666,,,,,,,,,,,
2.080545,,,,,5350,174.31594848632812,0.5952012538909912,-0.002440710781593225,767.2692937850952,0.0061642285,0.0001,0.8041282892227173,-3.57984015122056,0.0408203125,0.2
2.0596886,,,,,,,,,,,,,,,
,31,1523,15204352,666,,,,,,,,,,,
