aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.0346972772190961,0.012893860408489694,0.0,0.0,0.0,0.047591137627585794,1.1793017262382002,0.5535483993756761,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.005950064780048336,0.01289715861196055,0.0,0.0,0.0,0.06643836101959469,1.1534361055956244,0.6115769289842791,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.007008110380663624,0.012901045469521514,0.0,0.0,0.0,0.08634751686977982,1.1245278675893862,0.6750091101012309,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.008139202937178958,0.012905562598277957,0.0,0.0,0.0,0.10739228240523674,1.098940800999757,0.7415798998870521,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.0093191568171056,0.01291073846864452,0.0,0.0,0.0,0.12962217769098686,1.0767136494146476,0.81090041102244,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.010519186778392253,0.012916585827258612,0.0,0.0,0.0,0.1530579502966377,1.058095167810281,0.881984746549235,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.011721533699942555,0.012923107783586567,0.0,0.0,0.0,0.17770259178016684,1.042790242188631,0.9540253139586575,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.012908859595030187,0.012930298002664993,0.0,0.0,0.0,0.203541749377862,1.0304683017964842,1.0261596574349814,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.014066985096473417,0.012938142411748309,0.0,0.0,0.0,0.23054687688608375,1.0207718629276614,1.0975663477031683,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.01516075382892268,0.012946607421204008,0.0,0.0,0.0,0.2586542381362104,1.013747365684391,1.1665865893294523,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.016206438975893356,0.012955668546823349,0.0,0.0,0.0,0.2878163456589271,1.0082707433976692,1.2344053019710175,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.017228272463584382,0.012965314904807086,0.0,0.0,0.0,0.31800993302731856,1.0039151592388318,1.3013005040049659,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.018222716538191186,0.01297553371105127,0.0,0.0,0.0,0.349208183276561,1.0003819278021455,1.3675648643863125,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.019213030005864162,0.012986325317891246,0.0,0.0,0.0,0.3814075386003164,0.997316979241799,1.4340010767194333,1,1,0,0,0,0,0,0,0,0,0,0,0,0
