time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
15,712,12337152,344,242.84907054901123,0.20208806,0.2,1419.499153327942,0.7268083691596985,0.021119827032089235,0.001,110.47117614746094,0.2407923936843872,7520,-0.0002624980974360369,0.53201904296875
16,714,12353536,367,330.9289741516113,0.23999602,0.2,1141.1629442691803,0.5929454863071442,0.026730111241340636,0.001,92.21961212158203,0.24181091785430908,7530,0.002833654646383366,0.54808349609375
17,715,12369920,389,55.066709756851196,0.07833785,0.2,2097.489029788971,0.6509962677955627,0.003465593978762627,0.001,213.7522430419922,0.24181506037712097,7540,-0.005849651002790779,0.46751708984375
18,715,12386304,411,-70.06452286243439,0.080743775,0.2,2126.9514240264893,0.6650731861591339,0.019395985826849937,0.001,210.95294189453125,0.24066594243049622,7550,-0.014725409085076534,0.39718017578125
19,716,12402688,434,190.42407143115997,0.104482085,0.2,1799.0586618423463,0.6541995108127594,0.036470815539360046,0.001,216.41563415527344,0.2396082580089569,7560,-0.013670387565798591,0.410394287109375
20,716,12419072,457,182.99055671691895,0.21013509,0.2,1197.5348782539368,0.6640670299530029,0.05450477004051209,0.001,107.83184814453125,0.23962384462356567,7570,-0.002266804449027404,0.52904052734375
21,718,12435456,479,163.61296606063843,0.15873607,0.2,1311.8695525169373,0.6429528594017029,0.05169136188924313,0.001,119.19114685058594,0.23826314508914948,7580,-0.0024688245299330446,0.539398193359375
22,718,12451840,501,270.05309772491455,0.23666143,0.2,1032.3824262142182,0.7043380737304688,0.06788485385477543,0.001,119.00588989257812,0.23884057998657227,7590,0.004514278114947956,0.585693359375
23,719,12468224,524,1044.344317227602,0.3160447,0.2,1146.8019688129425,0.666620522737503,0.04732937328517437,0.001,88.50653076171875,0.240523561835289,7600,0.003998806297022384,0.582110595703125
24,719,12484608,546,100.26113617420197,0.16387033,0.2,1158.7306176662446,0.7591714411973953,0.024236490204930305,0.001,166.360107421875,0.24073031544685364,7610,0.004233419476804556,0.56396484375
25,719,12500992,569,536.8505954742432,0.19933939,0.2,1176.7155022621155,0.6580209136009216,0.008997767791152,0.001,118.69220733642578,0.24242734909057617,7620,-0.00585000727296574,0.53450927734375
26,719,12517376,592,349.0508437156677,0.09606758,0.2,1592.4585094451904,0.6469171345233917,-0.01436268575489521,0.001,164.63865661621094,0.24347342550754547,7630,-0.009471513215248705,0.47119140625
27,719,12533760,614,150.9803638458252,0.16802798,0.2,1220.4654870986938,0.7266349494457245,-0.03197635263204575,0.001,127.36013793945312,0.24468877911567688,7640,-0.0019434125839325133,0.52086181640625
28,719,12550144,637,-7.424111366271973,0.112098135,0.2,2138.207623672485,0.6382914483547211,-0.043169225379824636,0.001,174.38189697265625,0.2450782060623169,7650,-0.006906139543571044,0.469085693359375
29,719,12566528,660,234.0741159915924,0.1663664,0.2,980.098131942749,0.6358676552772522,-0.05697600282728672,0.001,118.21823120117188,0.2464497834444046,7660,-0.004859620820207055,0.532379150390625
30,720,12582912,682,21.54380702972412,0.11314907,0.2,1422.6290681362152,0.6832606196403503,-0.07234807126224041,0.001,124.63939666748047,0.24651561677455902,7670,-0.010200855641596718,0.46531982421875
31,720,12599296,704,247.16451215744019,0.2786386,0.2,758.7615635633468,0.6075621843338013,-0.08576213456690311,0.001,84.96424102783203,0.24781952798366547,7680,0.0020583166682627053,0.59862060546875
32,720,12615680,727,-30.707329154014587,0.12754461,0.2,1000.795773601532,0.7303311228752136,-0.08207947611808777,0.001,212.97366333007812,0.24640831351280212,7690,0.00024892994551919403,0.523760986328125
33,720,12632064,750,182.65416622161865,0.10017212,0.2,1763.0857157707214,0.6638766825199127,-0.060810689628124234,0.001,119.92533874511719,0.24508361518383026,7700,-0.008309379881393398,0.456304931640625
34,721,12648448,772,-73.5790456533432,0.074267656,0.2,1966.3174702167512,0.6628934144973755,-0.04425734579563141,0.001,113.19400024414062,0.24461552500724792,7710,-0.012148730622720904,0.415728759765625
35,720,12664832,795,-52.713276863098145,0.14827374,0.2,1228.1828334331512,0.6254389882087708,-0.05240950360894203,0.001,99.29117584228516,0.24611005187034607,7720,-0.005845776641945122,0.497662353515625
36,721,12681216,817,114.29822206497192,0.15568008,0.2,1490.9294012546538,0.7462369501590729,-0.06875185742974281,0.001,197.86709594726562,0.2469237744808197,7730,-0.008234117392566987,0.468890380859375
37,721,12697600,840,30.07896614074707,0.14243811,0.2,1533.020775604248,0.610152542591095,-0.0792633630335331,0.001,95.35942077636719,0.24677488207817078,7740,-0.004093519380694488,0.5075439453125
38,720,12713984,863,385.9385535120964,0.23307109,0.2,1191.8144563674928,0.6782099306583405,-0.11190164275467396,0.001,87.74951171875,0.2513328790664673,7750,0.012487361308012623,0.602740478515625
39,721,12730368,885,-67.53006172180176,0.08057292,0.2,2395.7996782302857,0.6426759660243988,-0.14670370295643806,0.001,143.41371154785156,0.25081178545951843,7760,-0.007464515895117074,0.429559326171875
40,720,12746752,909,327.93857765197754,0.12897184,0.2,1432.9890127182007,0.6839596331119537,-0.12499138377606869,0.001,109.79895782470703,0.24895131587982178,7770,-0.011105685513757634,0.455718994140625
41,721,12763136,931,307.02409529685974,0.13166317,0.2,1561.6315467357635,0.7328018546104431,-0.09959670081734658,0.001,169.58169555664062,0.2478657215833664,7780,-0.009080554646789096,0.45318603515625
42,720,12779520,954,58.775458335876465,0.18241578,0.2,1398.5105872631073,0.7411171197891235,-0.08830789141356946,0.001,139.81227111816406,0.2468242049217224,7790,-0.006308977479056921,0.481640625
43,720,12795904,977,454.760808467865,0.18059826,0.2,1085.2403176307678,0.7816240638494492,-0.08121230863034726,0.001,93.63052368164062,0.24733948707580566,7800,-0.002686509847990237,0.53873291015625
44,721,12812288,998,83.94683980941772,0.093621776,0.2,2487.261165904999,0.6354634761810303,-0.07689954526722431,0.001,161.45704650878906,0.24567781388759613,7810,-0.008573362710012588,0.435308837890625
45,721,12828672,1021,104.68650603294373,0.121428356,0.2,1610.3841690540314,0.6344337463378906,-0.05052850767970085,0.001,118.57579803466797,0.24441994726657867,7820,-0.012952321239572484,0.4322509765625
46,721,12845056,1044,441.5032892227173,0.093986094,0.2,1846.592019176483,0.6044069528579712,-0.03848379738628864,0.001,116.37791442871094,0.24357110261917114,7830,-0.007425428381247911,0.4686767578125
47,721,12861440,1066,-218.83509063720703,0.13344143,0.2,1988.4668325424195,0.6380092799663544,-0.010460825636982918,0.001,177.741455078125,0.24175319075584412,7840,-0.0033081520261475815,0.45665283203125
48,721,12877824,1089,50.94734477996826,0.16448703,0.2,1308.6797837257386,0.6581950187683105,0.008073727041482926,0.001,81.58807373046875,0.24155841767787933,7850,-0.007776962137722876,0.5077880859375
49,721,12894208,1111,127.55637562274933,0.28253624,0.2,1020.6304131507874,0.6016894578933716,-0.019412293657660486,0.001,82.08027648925781,0.24522408843040466,7860,0.015183295642054872,0.649188232421875
50,721,12910592,1134,423.39412689208984,0.06614651,0.2,3043.258189201355,0.5187227725982666,-0.05457793697714806,0.001,184.163818359375,0.24538150429725647,7870,-0.008701188511622604,0.408306884765625
51,722,12926976,1157,677.1815910339355,0.09893019,0.2,1584.731547832489,0.7138154208660126,-0.0467198234051466,0.001,133.0574188232422,0.24434737861156464,7880,-0.008721817631158046,0.428253173828125
52,722,12943360,1179,190.38517475128174,0.11555669,0.2,1710.8553807735443,0.6928902268409729,-0.03376391902565956,0.001,233.7096710205078,0.24385890364646912,7890,-0.012585487792966888,0.465447998046875
53,721,12959744,1203,383.1701831817627,0.10909659,0.2,1381.7993329048156,0.6871753334999084,-0.033265821263194086,0.001,118.21109771728516,0.2444218397140503,7900,-0.008938333072001115,0.479180908203125
54,721,12976128,1225,609.8220007419586,0.06088826,0.2,2680.854170513153,0.6630568504333496,-0.03713961914181709,0.001,193.0717315673828,0.24440212547779083,7910,-0.012582970710354857,0.385504150390625
55,721,12992512,1248,-89.80409908294678,0.16279083,0.2,1352.1531320571899,0.6391010880470276,-0.025924099236726762,0.001,120.0403823852539,0.24353256821632385,7920,-0.0046969363378593695,0.4892822265625
56,721,13008896,1271,74.75248718261719,0.1134613,0.2,1857.8894104480744,0.4929468631744385,-0.028902896493673325,0.001,136.8406219482422,0.244165301322937,7930,-0.009051105792605086,0.454632568359375
57,721,13025280,1294,436.83487832546234,0.17936063,0.2,1806.3074616909028,0.646875411272049,-0.032064294815063475,0.001,142.59132385253906,0.24424628913402557,7940,-0.007470471532724332,0.47977294921875
58,721,13041664,1316,-72.90870153903961,0.12907472,0.2,1594.623832845688,0.6483349800109863,-0.02995174638926983,0.001,135.27450561523438,0.2433464229106903,7950,-0.011861645671888254,0.483795166015625
59,721,13058048,1339,400.8400923013687,0.11877061,0.2,1180.7951837539672,0.7505886554718018,-0.01727498359978199,0.001,143.57003784179688,0.2434888482093811,7960,-0.01023161860939581,0.483404541015625
60,721,13074432,1362,19.67933464050293,0.10253303,0.2,1934.201584815979,0.5880272686481476,-0.024147979170084,0.001,249.71249389648438,0.24403026700019836,7970,-0.009951105031359476,0.443572998046875
61,721,13090816,1384,79.28883361816406,0.17303005,0.2,1186.193167066574,0.7100920379161835,-0.03145787045359612,0.001,113.3822250366211,0.2444142997264862,7980,-0.004507505531364586,0.512017822265625
62,721,13107200,1407,158.4201853275299,0.16716903,0.2,1625.5312826156617,0.5742716491222382,-0.025929726660251617,0.001,146.92550659179688,0.24409162998199463,7990,-0.0011325177278195043,0.4936279296875
63,721,13123584,1429,342.14967346191406,0.16073543,0.2,1223.6317368030548,0.6570809185504913,-0.03353767916560173,0.001,95.94044494628906,0.24445781111717224,8000,-0.006606328999623656,0.51651611328125
64,722,13139968,1452,11.991514563560486,0.1047327,0.2,1586.6007109642028,0.7057680785655975,-0.0371108315885067,0.001,173.2768096923828,0.24454402923583984,8010,-0.011693618348363088,0.44434814453125
65,721,13156352,1475,-158.4506230354309,0.15333068,0.2,1362.596413087845,0.6413787007331848,-0.03535945937037468,0.001,157.50851440429688,0.24388965964317322,8020,-0.00460335860698251,0.495745849609375
66,722,13172736,1497,132.25601029396057,0.11853999,0.2,1853.1171589374542,0.465187132358551,-0.04574037343263626,0.001,141.8251495361328,0.2463342547416687,8030,-0.003299917063850444,0.500567626953125
67,722,13189120,1520,11.169775009155273,0.10151597,0.2,1563.9333327770232,0.6861923336982727,-0.06248895227909088,0.001,146.50552368164062,0.24545131623744965,8040,-0.009530488438758766,0.4447998046875
68,721,13205504,1543,264.9113488793373,0.13662577,0.2,1261.3923495292663,0.7043826580047607,-0.05500737465918064,0.001,107.27434539794922,0.24563007056713104,8050,-0.007919084349123296,0.464410400390625
69,721,13221888,1566,226.10675656795502,0.0834017,0.2,1740.086663532257,0.6237753033638,-0.05249213650822639,0.001,160.26950073242188,0.2445024847984314,8060,-0.009735402760270517,0.44393310546875
70,721,13238272,1590,164.79714703559875,0.089641176,0.2,2738.708525753021,0.6522929668426514,-0.04104441292583942,0.001,223.62986755371094,0.24443143606185913,8070,-0.010696375792758773,0.404241943359375
71,721,13254656,1613,-6.37424898147583,0.104864225,0.2,3787.7486879348753,0.5881139636039734,-0.024870793893933298,0.001,2258.709228515625,0.24314142763614655,8080,-0.011312796718266327,0.423236083984375
72,720,13271040,1636,-36.28662288188934,0.1788567,0.2,1427.2261134624482,0.7406885921955109,-0.00908089503645897,0.001,136.6212158203125,0.2424575388431549,8090,-0.006470598100713687,0.498828125
73,720,13287424,1659,753.5287351608276,0.1456225,0.2,1559.148817062378,0.6281355023384094,-0.007081040740013122,0.001,118.31302642822266,0.2425347864627838,8100,-0.004849341612134595,0.52847900390625
74,720,13303808,1682,278.45505464076996,0.13001968,0.2,1501.7222179412843,0.7238818109035492,-0.00415641963481903,0.001,139.49351501464844,0.2423194944858551,8110,-0.009307955183612649,0.49820556640625
75,720,13320192,1706,119.46438598632812,0.106209904,0.2,2264.1602474212646,0.5905047655105591,0.0024975594133138657,0.001,173.47409057617188,0.24166081845760345,8120,-0.009363752546050819,0.446795654296875
76,720,13336576,1728,625.4825881719589,0.09825127,0.2,1655.785734462738,0.6159261167049408,0.01713624894618988,0.001,129.2880859375,0.2404962033033371,8130,-0.00876929919468239,0.4767333984375
77,720,13352960,1751,176.0729157924652,0.07076422,0.2,2984.097184467316,0.5142287015914917,0.03389072380959988,0.001,207.0662078857422,0.2393888235092163,8140,-0.011799370036169422,0.4048828125
78,719,13369344,1775,511.06549859046936,0.07178796,0.2,2789.5193503379824,0.5791392624378204,0.05836018621921539,0.001,269.62762451171875,0.2376999706029892,8150,-0.018977864657063036,0.340631103515625
79,719,13385728,1797,63.084147453308105,0.140154,0.2,1435.2112867355347,0.6483906209468842,0.07705027125775814,0.001,178.1184539794922,0.23740451037883759,8160,-0.012218736198701664,0.4604736328125
80,719,13402112,1822,475.5001516342163,0.41304147,0.2,1091.471972179413,0.6386673152446747,0.0487216867506504,0.001,97.19776916503906,0.24361321330070496,8170,0.02266768187182606,0.6450439453125
81,719,13418496,1844,339.85807394981384,0.1366047,0.2,1554.1830681324004,0.6334978640079498,-0.0206203393638134,0.001,138.4556121826172,0.24321474134922028,8180,-0.0052759898011572656,0.51427001953125
82,719,13434880,1868,271.3425850868225,0.16679159,0.2,1252.4690336227418,0.6278809905052185,-0.024257370084524155,0.001,94.57303619384766,0.24380742013454437,8190,-0.0029890226534917018,0.504608154296875
83,718,13451264,1891,597.7806878089905,0.30911493,0.2,770.6837914943695,0.7465780973434448,-0.03894699513912201,0.001,96.88623809814453,0.24622127413749695,8200,0.006349644504371099,0.60396728515625
84,718,13467648,1914,641.1902897357941,0.12696742,0.2,1569.3353377819062,0.579791784286499,-0.07993142642080783,0.001,113.38688659667969,0.24786324799060822,8210,0.007669002268812619,0.568035888671875
85,718,13484032,1938,745.4255752563477,0.095424145,0.2,1630.061980676651,0.7052643895149231,-0.07628661803901196,0.001,139.32476806640625,0.24575316905975342,8220,-0.00949604203706258,0.433990478515625
86,718,13500416,1960,-47.897260785102844,0.060577348,0.2,2182.9779294967652,0.7132453918457031,-0.04600826390087605,0.001,157.40902709960938,0.24473288655281067,8230,-0.01564144822477829,0.373724365234375
87,718,13516800,1984,424.49392890930176,0.1318649,0.2,1631.8348269939422,0.61974036693573,-0.03495724573731422,0.001,99.94795989990234,0.24422863125801086,8240,-0.008223656339396257,0.438409423828125
88,718,13533184,2007,84.89456790685654,0.14433184,0.2,1650.087933588028,0.5379912555217743,-0.015288926661014557,0.001,149.454345703125,0.24260574579238892,8250,-0.005857851626205957,0.496380615234375
89,718,13549568,2029,-32.72588872909546,0.18837342,0.2,1241.5098330974579,0.5977785885334015,-0.0035010870546102525,0.001,127.34095001220703,0.24245132505893707,8260,0.0002236458589322865,0.55968017578125
90,718,13565952,2052,250.86926198005676,0.17608804,0.2,1639.9664961338044,0.519993245601654,0.0030290473252534865,0.001,112.48431396484375,0.24301427602767944,8270,-0.003996060635108734,0.48900146484375
91,718,13582336,2074,67.90375900268555,0.10225849,0.2,2015.0413445472718,0.6223375797271729,-0.005015018954873085,0.001,167.87855529785156,0.24240845441818237,8280,-0.009758872706152033,0.425439453125
92,718,13598720,2097,158.9327826499939,0.08795589,0.2,2143.5631972312926,0.5211521685123444,0.008488611504435539,0.001,131.70703125,0.2416004091501236,8290,-0.013451899199571926,0.422747802734375
93,718,13615104,2120,47.82459259033203,0.105428725,0.2,1864.4104719638824,0.5664046406745911,0.0014618579298257828,0.001,146.9053192138672,0.24253973364830017,8300,-0.00826989171691821,0.41383056640625
94,718,13631488,2143,205.9904644191265,0.14099477,0.2,1481.7227225780487,0.5859257876873016,0.001876946911215782,0.001,159.7053985595703,0.2420792579650879,8310,-0.010541052733606194,0.45546875
95,718,13647872,2166,513.7567175924778,0.08909179,0.2,1642.5243543624879,0.5907978117465973,-0.0008271474391222001,0.001,131.1643829345703,0.24318918585777283,8320,-0.008828261481539812,0.4386474609375
96,718,13664256,2188,-122.44645071029663,0.113931276,0.2,1653.687127494812,0.6307231485843658,-0.01060931459069252,0.001,172.95172119140625,0.24272452294826508,8330,-0.005833038527634926,0.459417724609375
97,718,13680640,2212,-2.858006238937378,0.11498985,0.2,1396.911588191986,0.5683762729167938,-0.001876712590456009,0.001,145.1527099609375,0.24215832352638245,8340,-0.00802224032158847,0.472149658203125
98,718,13697024,2235,187.8988979458809,0.23734447,0.2,1300.3255617141724,0.6282239258289337,0.004824666306376457,0.001,110.5631103515625,0.24280773103237152,8350,0.009057155341724864,0.5771728515625
99,718,13713408,2258,146.94460654258728,0.0737235,0.2,2890.2221529960634,0.6180587708950043,-0.002450074627995491,0.001,229.84307861328125,0.2419833540916443,8360,-0.004323731157637667,0.428656005859375
100,718,13729792,2281,-38.70014935731888,0.086155154,0.2,1694.4994104385376,0.6650617718696594,0.005937593802809715,0.001,180.9175262451172,0.24200573563575745,8370,-0.011474953412107424,0.3953125
101,718,13746176,2303,33.7915723323822,0.14914903,0.2,2094.2516860961914,0.5515110790729523,0.01685758978128433,0.001,164.88897705078125,0.24061152338981628,8380,-0.005265482839604374,0.460577392578125
102,718,13762560,2326,142.35987236350775,0.17275544,0.2,1571.1185082435609,0.4673512578010559,0.028922136500477792,0.001,103.98306274414062,0.24082203209400177,8390,-0.0006387913585058413,0.554791259765625
103,718,13778944,2348,332.44081354141235,0.15518133,0.2,1789.1706955432892,0.6340677738189697,0.048398669436573984,0.001,175.0624542236328,0.23845601081848145,8400,-0.009339319485297893,0.508624267578125
104,718,13795328,2371,455.64727210998535,0.11080307,0.2,1734.6151522159576,0.5608900487422943,0.06615769267082214,0.001,166.55471801757812,0.23803143203258514,8410,-0.014999427636939799,0.427490234375
105,718,13811712,2394,380.19761657714844,0.13136531,0.2,1914.6909411430358,0.5627812147140503,0.06808255985379219,0.001,209.4576416015625,0.23840095102787018,8420,-0.007204065105179324,0.4493408203125
106,718,13828096,2417,459.5952739715576,0.1711971,0.2,1265.329766702652,0.6633509695529938,0.0671615157276392,0.001,134.75335693359375,0.23795215785503387,8430,-0.004946806482621469,0.513079833984375
107,718,13844480,2440,-107.30108642578125,0.16219828,0.2,1547.6985228061676,0.522637814283371,0.05888305753469467,0.001,122.0145034790039,0.23961025476455688,8440,0.003226652098237537,0.546990966796875
108,718,13860864,2463,-163.94612669944763,0.18335249,0.2,1326.4607769966126,0.6746681928634644,0.05910698659718037,0.001,120.00381469726562,0.2385866791009903,8450,-0.007392438767419662,0.514813232421875
109,718,13877248,2486,298.2353518009186,0.24692442,0.2,1201.4709525585174,0.6601888239383698,0.06055528111755848,0.001,158.25686645507812,0.2380809485912323,8460,-0.00306936971610412,0.54046630859375
110,718,13893632,2509,-73.13969275355339,0.24983308,0.2,824.4688231945038,0.7005126774311066,0.0643497135490179,0.001,71.02960205078125,0.23845863342285156,8470,0.006040621976717375,0.62017822265625
111,718,13910016,2531,247.43131351470947,0.08816034,0.2,2312.796590042114,0.5221861004829407,0.05550493448972702,0.001,166.8050994873047,0.2401280701160431,8480,-0.0024142385911545714,0.480255126953125
112,718,13926400,2554,424.43343567848206,0.14203171,0.2,1555.411131620407,0.6874235570430756,0.05646720603108406,0.001,120.7867202758789,0.23838329315185547,8490,-0.007358566510811215,0.466082763671875
113,718,13942784,2577,-121.2774772644043,0.16079436,0.2,1559.1018422603606,0.6457998156547546,0.07167207635939121,0.001,168.4502410888672,0.23812420666217804,8500,-0.005510961690742988,0.484014892578125
114,718,13959168,2601,128.380699634552,0.106348276,0.2,1795.7394401550293,0.7044418156147003,0.08140465430915356,0.001,155.42794799804688,0.23713319003582,8510,-0.011670332010544371,0.441607666015625
115,717,13975552,2624,-134.45399856567383,0.20715722,0.2,1696.956442975998,0.7298394441604614,0.08707761205732822,0.001,141.20639038085938,0.2382238805294037,8520,-0.007187665967649082,0.48787841796875
116,717,13991936,2647,-51.084102630615234,0.17913543,0.2,1246.798789834976,0.6737363636493683,0.07053695172071457,0.001,151.8710174560547,0.23817382752895355,8530,-0.0010291513375705109,0.525738525390625
117,717,14008320,2670,411.8646926879883,0.078711316,0.2,2657.0572483062742,0.62160724401474,0.07731117345392705,0.001,179.92576599121094,0.23810890316963196,8540,-0.009520907643309328,0.428875732421875
118,717,14024704,2692,77.82863712310791,0.14915894,0.2,1328.0476850986481,0.6894625127315521,0.08351595886051655,0.001,134.15220642089844,0.23706388473510742,8550,-0.010309297176718246,0.4739013671875
119,717,14041088,2715,52.2885046005249,0.18562426,0.2,1173.3277310848237,0.7032749652862549,0.0862671084702015,0.001,117.1265869140625,0.23852361738681793,8560,-0.0018549858257756568,0.494866943359375
120,717,14057472,2739,-98.37776064872742,0.110641584,0.2,1468.1533358573913,0.7394943535327911,0.08199512213468552,0.001,116.62798309326172,0.23661735653877258,8570,-0.011741117600467987,0.469293212890625
121,717,14073856,2762,-131.6406364440918,0.23919262,0.2,1430.2339315891265,0.7106260061264038,0.08441683053970336,0.001,151.8874053955078,0.23825372755527496,8580,0.013129078300698893,0.590234375
122,717,14090240,2785,-177.3956916332245,0.090977706,0.2,2286.353694152832,0.6215588450431824,0.09532143883407115,0.001,216.55645751953125,0.23598895967006683,8590,-0.012370582621952054,0.40897216796875
123,717,14106624,2810,263.7448687553406,0.20107308,0.2,1433.531077003479,0.6853911876678467,0.11286273077130318,0.001,132.1092529296875,0.23615318536758423,8600,-0.0007301108082174324,0.526458740234375
