time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
1,571,4046848,28,-187.65142154693604,,,,,,,,,,,
2,636,4063232,51,142.2392098903656,0.039510347,0.2,1863.4111691951753,0.4787713885307312,-2.5912947580218315,0.001,111.22293853759766,0.46097564697265625,2470,0.0007978376917890273,0.363861083984375
3,657,4079616,74,603.6981716156006,0.031822406,0.2,1184.489975976944,0.6901927292346954,-2.564431143552065,0.001,198.79942321777344,0.45750659704208374,2480,-0.013232423418958205,0.22706298828125
4,671,4096000,97,-165.52265799045563,0.02634998,0.2,1949.8347584724427,0.6273097097873688,-2.5325521901249886,0.001,161.3406524658203,0.4539799094200134,2490,-0.013712502983980811,0.184661865234375
5,679,4112384,120,-23.306735038757324,0.047240768,0.2,1019.396544265747,0.6465194225311279,-2.50550375059247,0.001,166.44235229492188,0.45232954621315,2500,-0.013998857927799691,0.287750244140625
6,684,4128768,143,425.75838565826416,0.035863724,0.2,1456.5295525074005,0.6444261372089386,-2.481156526505947,0.001,155.3712615966797,0.4488930106163025,2510,-0.012667790030536707,0.2404541015625
7,689,4145152,166,121.14795851707458,0.032087408,0.2,1859.4477487564086,0.6457812190055847,-2.4531925499439238,0.001,189.58941650390625,0.4455082416534424,2520,-0.011315716830722522,0.2371826171875
8,695,4161536,188,-173.9685115814209,0.038909175,0.2,1129.3395056724548,0.5856092274188995,-2.430526871979237,0.001,116.949951171875,0.44367849826812744,2530,-0.009523690002242801,0.296142578125
9,698,4177920,211,459.9974021911621,0.051866803,0.2,1119.1333933353424,0.504317581653595,-2.4225458547472956,0.001,75.7645034790039,0.44324564933776855,2540,-0.011929258865711745,0.291253662109375
10,701,4194304,233,-45.0344181060791,0.037253253,0.2,1458.357337808609,0.6097020208835602,-2.3940039493143557,0.001,162.02838134765625,0.4387832581996918,2550,-0.009661304641485912,0.29442138671875
11,705,4210688,255,152.5562584400177,0.048899714,0.2,1035.2742893695831,0.7239457666873932,-2.3685169003903868,0.001,81.43489837646484,0.4362950921058655,2560,-0.01258136317046592,0.293389892578125
12,707,4227072,277,183.3398208618164,0.063787945,0.2,707.2185881853104,0.7526217401027679,-2.342938654869795,0.001,68.53137969970703,0.4340205788612366,2570,-0.008487717476964463,0.38096923828125
13,708,4243456,300,82.91869735717773,0.08792536,0.2,588.8347099304199,0.6829937398433685,-2.3462380655109882,0.001,56.61665344238281,0.43589672446250916,2580,-0.000997842747165123,0.45328369140625
14,710,4259840,322,79.88140404224396,0.042706635,0.2,1412.7706278324126,0.702875018119812,-2.3442080818116664,0.001,111.60575103759766,0.4339398145675659,2590,-0.008695002977037802,0.292803955078125
15,711,4276224,345,-124.00775861740112,0.03664412,0.2,1035.9112555503846,0.6388470232486725,-2.328136256337166,0.001,89.4609375,0.43241071701049805,2600,-0.009963816887466236,0.29515380859375
16,711,4292608,368,93.46640110015869,0.08416572,0.2,793.8068984985351,0.6388460397720337,-2.326495874673128,0.001,68.41334533691406,0.4335985481739044,2610,-0.010693714532681042,0.36295166015625
17,712,4308992,391,-105.24602270126343,0.0575228,0.2,899.3758561611176,0.6793726980686188,-2.316164431720972,0.001,80.69413757324219,0.4311491847038269,2620,-0.0075443270499818025,0.37755126953125
