time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
73,1,446,7012.437255859375,16809984,,,,,,,,,,,
137,2,476,6957.646636962891,16842752,0.1864262819290161,0.001,0.0052645273888629164,0.8171567916870117,5130,0.2,8999.076169204713,0.3095062255859375,1906.6165771484375,0.028021784,1.864981628395617
198,3,495,7065.459625244141,16875520,0.18614068627357483,0.001,0.0002956721385999117,0.7894493788480759,5140,0.2,11658.119078445434,0.244757080078125,2340.30615234375,0.03376069,1.8693356389179825
261,4,501,7008.223205566406,16908288,0.18569105863571167,0.001,0.004661868401672109,0.7862087488174438,5150,0.2,10713.201983642579,0.2971038818359375,2412.18017578125,0.043197487,1.8769257307052611
325,5,503,6824.252532958984,16941056,0.18528738617897034,0.001,0.003974886029027402,0.8209328353404999,5160,0.2,9731.691551971435,0.2772125244140625,2120.55908203125,0.032981083,1.8834162199869753
388,6,506,7066.8564453125,16973824,0.18539434671401978,0.001,0.005312327853243914,0.7866680026054382,5170,0.2,10114.535364151001,0.309942626953125,2143.509765625,0.03753396,1.885108257085085
457,7,501,7509.885833740234,17006592,0.18505048751831055,0.001,0.004887138969024818,0.8253668695688248,5180,0.2,10400.90277671814,0.3092803955078125,2897.388671875,0.03140304,1.8853196082636714
525,8,498,7312.522766113281,17039360,0.18490661680698395,0.001,0.0018523209539125674,0.8033575266599655,5190,0.2,11876.757472610474,0.2670623779296875,2319.061767578125,0.026327427,1.8894128436222672
593,9,497,7049.337249755859,17072128,0.1846442073583603,0.001,0.0018153090568375774,0.7871426492929459,5200,0.2,12463.553664016723,0.2762969970703125,2493.288818359375,0.03980741,1.892921016179025
656,10,498,7210.194641113281,17104896,0.1844700574874878,0.001,0.003458548693197372,0.7620516866445541,5210,0.2,11820.828303909302,0.28245849609375,2563.49658203125,0.030787863,1.8977922519668937
721,11,499,6747.278747558594,17137664,0.18439334630966187,0.001,0.002539325322868535,0.8143419921398163,5220,0.2,10135.945893096923,0.2886749267578125,2557.84814453125,0.030849319,1.901017188280821
786,12,499,7234.937072753906,17170432,0.18413279950618744,0.001,0.0015007904312369647,0.8129284828901291,5230,0.2,11478.033975982666,0.277703857421875,2619.9228515625,0.031098027,1.9046784048900007
852,13,499,7457.608459472656,17203200,0.18350490927696228,0.001,0.0022249326673772886,0.798400029540062,5240,0.2,11218.595183181762,0.2801361083984375,2809.712158203125,0.027393598,1.9135311076417565
917,14,500,6974.5753173828125,17235968,0.18324384093284607,0.001,0.006393812605529093,0.7976076453924179,5250,0.2,11268.991261291503,0.3118255615234375,2463.37841796875,0.037974454,1.9212377229705453
982,15,500,7035.333709716797,17268736,0.18307071924209595,0.001,0.0014593612599128392,0.8145743608474731,5260,0.2,12536.299201583863,0.27740478515625,2357.911865234375,0.027827363,1.9234812442213296
1046,16,501,7050.508331298828,17301504,0.18285921216011047,0.001,0.003850531782154576,0.8183763325214386,5270,0.2,9859.64490776062,0.2839324951171875,2096.846435546875,0.03823203,1.9282269608229399
1110,17,501,7074.266357421875,17334272,0.1824950873851776,0.001,0.005432531269980246,0.8226252645254135,5280,0.2,10319.41128425598,0.2867919921875,2393.0078125,0.039305717,1.9372722400352358
1183,18,498,6968.493927001953,17367040,0.1824471354484558,0.001,0.0049266826878010764,0.8122227787971497,5290,0.2,9285.276975631714,0.2965301513671875,2309.376220703125,0.03805379,1.943079431541264
1249,19,498,7391.645172119141,17399808,0.1823004186153412,0.001,0.00395311278225563,0.8085295259952545,5300,0.2,9742.805529022216,0.291937255859375,2101.314453125,0.03265863,1.9423949100077151
1314,20,498,6754.8741455078125,17432576,0.18180808424949646,0.001,0.004767824276495958,0.8186502754688263,5310,0.2,9509.050257873536,0.2935791015625,2019.3172607421875,0.033565253,1.9446495553478598
1382,21,497,6662.538269042969,17465344,0.18182042241096497,0.001,0.006169518477690872,0.808905154466629,5320,0.2,10124.214757537842,0.31685791015625,1937.367431640625,0.036538072,1.9480573143810034
1452,22,496,6717.211334228516,17498112,0.18191000819206238,0.001,0.003708779167573084,0.8045787215232849,5330,0.2,9923.649102020263,0.291302490234375,2175.70703125,0.0256463,1.9466812573373318
1518,23,496,6550.839050292969,17530880,0.18187342584133148,0.001,0.0035053406329097923,0.8037407845258713,5340,0.2,10707.545446395874,0.2711334228515625,2536.071044921875,0.034233354,1.9452702632173895
1583,24,496,7079.2564697265625,17563648,0.1812840700149536,0.001,0.0034358569773758063,0.8038510531187057,5350,0.2,10731.73787727356,0.3046722412109375,2428.90869140625,0.031938985,1.9524030044674874
1650,25,496,7409.365234375,17596416,0.18132337927818298,0.001,0.004654982843567268,0.8029907494783401,5360,0.2,10026.41563911438,0.3018890380859375,2001.7698974609375,0.033400297,1.9588482353836298
