aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,-0.06086777435065471,0.012914808847533148,0.0,-0.0905864105812678,0.0,-0.13853937608438938,1.9370377030767816,0.32575280353232194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,-0.012608388484007804,0.012913757442157007,0.0,-0.09005813057173223,0.0,-0.2282921376979724,1.92374144359946,0.41575707424097424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,-0.014591699136019542,0.012912540863468226,0.0,-0.08949385498847622,0.0,-0.31946515095899997,1.910366107031583,0.513971023453662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,-0.01513353893138003,0.01291127935116836,0.0,-0.08888595371730157,0.0,-0.4105733642565132,1.8966749725153556,0.5280048792907829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,0,0,0.125,-0.015445262424531592,0.012909992108133853,0.0,-0.08830932512527459,0.0,-0.5014179596981855,1.8865315842306072,0.5446338764636011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,0,0.13333333333333333,-0.01673445341300095,0.012908597710685355,0.0,-0.08794941988541316,0.0,-0.5931932352859143,1.8859356372905969,0.620779814367475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,34,0,0,0.14166666666666666,-0.01843572619874223,0.012907061903435803,0.0,-0.08772381904523731,0.0,-0.686445718626458,1.8892203699036365,0.6854934268693281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,36,0,0,0.15,-0.01874152115044936,0.012905500996165825,0.0,-0.08734339800262475,0.0,-0.7796251367833662,1.8863674130289898,0.6768128450924962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,38,1,0,0.15833333333333333,-0.018758653075590104,0.012903939040052185,0.0,-0.0873115735912211,0.0,-0.8727914244101252,1.8941621454879276,0.646597933807921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,40,1,0,0.16666666666666666,-0.018621634590854086,0.012902388866816437,0.0,-0.08859585609596231,0.0,-0.9671065262301252,1.9488257792458397,0.5803458810045278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,42,1,0,0.175,-0.01875542035804756,0.012900827932902818,0.0,-0.08892775995938904,0.0,-1.061888878614659,1.9634216496876076,0.5893776961421955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,44,1,0,0.18333333333333332,-0.018914174122848237,0.012899254169034622,0.0,-0.08869623016862822,0.0,-1.1566000287371008,1.9648170911110006,0.5982379375847974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,46,1,0,0.19166666666666668,-0.019114724921109882,0.012897664108276427,0.0,-0.08845551504769565,0.0,-1.25127260459763,1.9661696178776098,0.6088332706891052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
