aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.13652849504232734,0.007680946891551969,0.0,-0.0889543389089136,0.0,0.055255103024965696,0.9319384805683837,0.4826703446480313,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.04071286924098416,0.007682148046817406,0.0,-0.08850980172482585,0.0,0.01514031858794141,0.5740751645178118,0.6084473061701958,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.06273016200132986,0.007683999515688835,0.0,-0.08642582308005206,0.0,-0.0008713429750919557,0.2603611795626207,0.855404231921014,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.08725369321780363,0.0076865762764171015,0.0,-0.08316967371625744,0.0,0.01089925280287133,0.33768515279247596,1.2075312430818235,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,0,0,0.125,0.10839892273988738,0.007689779902503218,0.0,-0.079916930160114,0.0,0.04707102528514793,0.43738391767129603,1.5636632582425722,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,0,0.13333333333333333,0.12999425316799318,0.007693625281034487,0.0,-0.07621860630840466,0.0,0.10854029742577093,0.5215235915782772,1.9201535778782515,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,0,0,0.14166666666666666,0.15171189016275122,0.007698117958230649,0.0,-0.07251833258669126,0.0,0.19543197296006154,0.5791387541093229,2.2706368441952844,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,0,0,0.15,0.16893662322967629,0.007703126893588293,0.0,-0.06987773487629582,0.0,0.3021939882070303,0.6048577260113112,2.5655910924482046,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,1,0,0.15833333333333333,0.17777819018444774,0.007708405023347249,0.0,-0.06881650426747592,0.0,0.41886407914734936,0.6043867825177537,2.695428551339557,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,1,0,0.16666666666666666,0.18264129629542936,0.007713835073741693,0.0,-0.06830388948378636,0.0,0.540915321032734,0.5964712935033345,2.7151996783077528,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,1,0,0.175,0.1866525650366313,0.00771939229166705,0.0,-0.06790092429858807,0.0,0.6673863540624443,0.5873701887344672,2.7283376921392084,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,1,0,0.18333333333333332,0.18990330899100627,0.007725054517690987,0.0,-0.06767930956194192,0.0,0.7973354080091997,0.5753332544865947,2.7784034282396406,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,1,0,0.19166666666666668,0.19184362379789377,0.0077307830374023865,0.0,-0.06773118662288151,0.0,0.9291786282216143,0.5583805310605239,2.7947894010182535,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,1,0,0.2,0.19287671163976228,0.007736550976604905,0.0,-0.0678875644600122,0.0,1.0619043263779693,0.5392664967794925,2.7467505527610627,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,1,0,0.20833333333333334,0.19552288889371994,0.007742406840710603,0.0,-0.067565325700625,0.0,1.1976042964117748,0.5301918134004845,2.752581123986223,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,1,0,0.21666666666666667,0.20086933638097548,0.007748432068458361,0.0,-0.06679028616773496,0.0,1.3394317786934737,0.5313008485146096,2.8553326703207116,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,54,2,0,0.225,0.2041076723505597,0.007754564045941834,0.0,-0.06660622967947796,0.0,1.4846877854104974,0.5203467359465105,2.894731782229239,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,56,2,0,0.23333333333333334,0.20509952278231935,0.007760735605571095,0.0,-0.06681445438406389,0.0,1.630733589414324,0.500723815297115,2.84801741311669,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,58,2,0,0.24166666666666667,0.20569346962783897,0.007766934911402054,0.0,-0.06706296399608257,0.0,1.7771310299574825,0.47971145215908506,2.8011318616013203,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,60,2,0,0.25,0.20603228079021818,0.007773154365008513,0.0,-0.06731091770589757,0.0,1.9236255474068116,0.4582412640382539,2.797257202284067,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,62,2,0,0.25833333333333336,0.2063018654505555,0.007779391944661496,0.0,-0.06754664325490993,0.0,2.070160161547119,0.43664528449622925,2.7880356522726775,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,64,2,0,0.26666666666666666,0.20689433805323176,0.007785657499820073,0.0,-0.06770688457936729,0.0,2.2171332725208033,0.416903162837569,2.7476755098517507,1,1,0,0,0,0,0,0,0,0,0,0,0,0
