time/fps,rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl
1777,-2.7056456,1,22577152,165,,,,,,,,,,,
1700,0.068678364,2,22872064,346,-4.198039418624507,0.0001,1510,135.92941284179688,0.6895244121551514,0.2,-0.0024616188746020068,0.28007572889328003,222.4990878323714,0.07160746256510417,0.007818218
1665,0.10757644,3,23166976,531,-4.175975097219149,0.0001,1520,73.5243911743164,0.6866575479507446,0.2,-0.002244260775033682,0.2347865104675293,304.0896339111858,0.04712185329861111,0.00539595
1636,0.073562264,4,23461888,720,-4.1577102568414475,0.0001,1530,30.328214645385742,0.683434247970581,0.2,-0.0025606708749061607,0.22084760665893555,243.8721044951015,0.04591132269965278,0.006272165
