time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
57,736,8994816,1268,8.950134575366974,0.13349518,0.2,745.600492143631,0.6922360062599182,-0.7229700904339552,0.001,71.3108139038086,0.29112720489501953,5480,-0.0005070393010100816,0.518695068359375
58,736,9011200,1290,154.08794021606445,0.06977138,0.2,1472.4688896656037,0.5671483278274536,-0.7323585417121649,0.001,144.36175537109375,0.29207801818847656,5490,-0.007470960008504335,0.417431640625
59,736,9027584,1312,405.7963707447052,0.039711297,0.2,2705.2632698059083,0.6157562136650085,-0.736913188919425,0.001,202.757080078125,0.29065024852752686,5500,-0.011693544689478585,0.30904541015625
60,736,9043968,1334,44.287354707717896,0.07064177,0.2,1892.6496846675873,0.5581646859645844,-0.7119042877107858,0.001,141.20777893066406,0.2888275980949402,5510,-0.012062915109709138,0.36097412109375
61,736,9060352,1356,28.658950567245483,0.14497021,0.2,976.4954398155212,0.6947589814662933,-0.6981914076954127,0.001,83.05733489990234,0.2889847159385681,5520,-0.005337148693797644,0.4800048828125
62,736,9076736,1378,-19.36508560180664,0.2525892,0.2,571.3714600086212,0.7016563415527344,-0.737009747698903,0.001,60.984222412109375,0.2948083281517029,5530,0.014728386343631428,0.61767578125
63,737,9093120,1400,-166.66500741243362,0.12576248,0.2,905.65894780159,0.6840699315071106,-0.7868379086256028,0.001,65.14859008789062,0.29540354013442993,5540,-0.0017553673023940064,0.532373046875
64,737,9109504,1422,60.804489850997925,0.15885219,0.2,865.7768522024155,0.6431983113288879,-0.7814067974686623,0.001,61.677364349365234,0.2952864468097687,5550,0.002010006673663156,0.5121337890625
65,737,9125888,1444,-128.925386428833,0.14911059,0.2,784.1849282503129,0.7474775314331055,-0.7917463682591915,0.001,74.17192077636719,0.29445865750312805,5560,0.00020826791806030087,0.520025634765625
66,737,9142272,1466,133.92751264572144,0.08952179,0.2,1466.9206047058105,0.6783914268016815,-0.7642552953213453,0.001,125.58563232421875,0.2933818995952606,5570,-0.007030230021337047,0.418902587890625
67,737,9158656,1489,85.67877101898193,0.19937412,0.2,1245.6699232578278,0.6148638725280762,-0.7766354203224182,0.001,119.19076538085938,0.2970045506954193,5580,-0.0016444078952190465,0.4359619140625
68,737,9175040,1511,424.5710082054138,0.067077875,0.2,1782.0255744934082,0.5770895779132843,-0.7968170177191496,0.001,104.97943878173828,0.29535728693008423,5590,-0.009989084794506197,0.37890625
69,737,9191424,1533,-90.11573565006256,0.078366354,0.2,1992.3804267406463,0.5222348868846893,-0.7772182930260897,0.001,125.01445007324219,0.2938544750213623,5600,-0.005091289711708668,0.40108642578125
70,737,9207808,1555,152.89887523651123,0.12278695,0.2,1215.8090920448303,0.6558672487735748,-0.7489908535033465,0.001,87.98890686035156,0.2911699116230011,5610,-0.010288088065135526,0.407989501953125
71,736,9224192,1579,-102.01116192340851,0.08210128,0.2,1160.84410238266,0.6921663284301758,-0.7162990085780621,0.001,103.32532501220703,0.2892381250858307,5620,-0.01062815199693432,0.40694580078125
72,736,9240576,1601,82.02625679969788,0.07179735,0.2,1216.5249806880952,0.6769430637359619,-0.6974853124469519,0.001,107.16048431396484,0.28870806097984314,5630,-0.004583411922794767,0.412115478515625
73,736,9256960,1624,330.9487190246582,0.17268695,0.2,977.1348001003265,0.6835605800151825,-0.6952382810413837,0.001,69.9030990600586,0.28910917043685913,5640,-0.0013711427822272527,0.5017578125
74,735,9273344,1647,309.6728849411011,0.10797027,0.2,1189.5216411590577,0.6676136255264282,-0.6970014024525881,0.001,98.4961166381836,0.2893712520599365,5650,-0.005786106316372752,0.44879150390625
75,736,9289728,1669,-86.67599701881409,0.05983423,0.2,1438.3216099262238,0.7180503904819489,-0.6791216008365154,0.001,132.47796630859375,0.2864183485507965,5660,-0.009731767043558649,0.396368408203125
76,735,9306112,1692,312.29293291270733,0.09083572,0.2,1170.4515669822692,0.691033124923706,-0.6641630362719297,0.001,93.36213684082031,0.2868015766143799,5670,-0.010295013432914857,0.4109130859375
77,736,9322496,1713,202.40653610229492,0.06116443,0.2,1649.5790524959564,0.6943426728248596,-0.6689097538590432,0.001,127.39157104492188,0.2869586944580078,5680,-0.01064045812090626,0.366912841796875
78,735,9338880,1736,365.68153524398804,0.12969357,0.2,822.7808909893035,0.7653887718915939,-0.6738637629896402,0.001,70.98143005371094,0.28697216510772705,5690,-0.0014494292256131303,0.506317138671875
79,735,9355264,1758,178.329385638237,0.08989258,0.2,1235.9310727596283,0.6765320301055908,-0.6763597041368484,0.001,99.39974975585938,0.28737008571624756,5700,-0.00824611994321458,0.449169921875
80,736,9371648,1780,166.8270583152771,0.10732046,0.2,1391.583382844925,0.6408027112483978,-0.6978509079664945,0.001,88.72095489501953,0.2908703684806824,5710,-0.005389394312805962,0.470672607421875
81,735,9388032,1804,-23.715190887451172,0.06255183,0.2,1368.2567674160005,0.6483193933963776,-0.7095252439379692,0.001,142.67657470703125,0.289228618144989,5720,-0.009060552604933037,0.40146484375
82,735,9404416,1826,400.36660075187683,0.076720215,0.2,1544.208934545517,0.5720617473125458,-0.6892824456095695,0.001,134.26104736328125,0.28782880306243896,5730,-0.011457629990036366,0.38016357421875
83,734,9420800,1850,497.1858139038086,0.061067503,0.2,1478.6093745231628,0.6735882759094238,-0.6634944710880518,0.001,140.45533752441406,0.28665488958358765,5740,-0.011970068605296546,0.344097900390625
84,735,9437184,1872,89.58799743652344,0.08210617,0.2,1792.0326418876648,0.6041951179504395,-0.6523882564157247,0.001,196.75425720214844,0.28511106967926025,5750,-0.010395268259162548,0.37978515625
85,735,9453568,1894,306.9695110321045,0.13330008,0.2,953.5405710220336,0.7023863196372986,-0.6263282015919686,0.001,109.24091339111328,0.2830599844455719,5760,-0.008932343848573509,0.45928955078125
86,734,9469952,1917,-36.247116804122925,0.098269716,0.2,1625.3332695960999,0.6860684752464294,-0.5898579273372888,0.001,120.82797241210938,0.2806709408760071,5770,-0.007442512556008296,0.420562744140625
87,734,9486336,1939,-83.56552743911743,0.09694402,0.2,998.3522168636322,0.7579029351472855,-0.5735081598162651,0.001,100.1795883178711,0.2799904942512512,5780,-0.004144411180459428,0.4596435546875
88,734,9502720,1962,12.247828483581543,0.061325304,0.2,1773.0024645805358,0.7051332294940948,-0.5648601323366165,0.001,181.43429565429688,0.2795961797237396,5790,-0.006909465868375264,0.407080078125
89,734,9519104,1984,338.49186182022095,0.10527363,0.2,1192.235530614853,0.5833525955677032,-0.5549724612385034,0.001,141.98170471191406,0.2789768576622009,5800,-0.008832605711359066,0.46094970703125
90,734,9535488,2006,139.84596395492554,0.14185324,0.2,1067.5984506607056,0.613053560256958,-0.5570943202823401,0.001,94.9280776977539,0.2799520194530487,5810,-0.0031396940823469775,0.504931640625
91,734,9551872,2029,-62.188047885894775,0.06026641,0.2,1731.2913405418396,0.6229819357395172,-0.5534386783838272,0.001,145.41116333007812,0.2787097096443176,5820,-0.010154762396996374,0.379937744140625
92,734,9568256,2051,-56.41124439239502,0.18834062,0.2,1076.475439786911,0.6712374687194824,-0.5373010236769915,0.001,103.1892318725586,0.27795714139938354,5830,-0.005583851231494919,0.46236572265625
93,734,9584640,2074,-45.67510008811951,0.08328985,0.2,1642.7566755771636,0.712707132101059,-0.5299250245094299,0.001,110.59608459472656,0.27821215987205505,5840,-0.008436818758491426,0.41136474609375
94,734,9601024,2095,-101.81696557998657,0.09260976,0.2,1392.0158725261688,0.7139285206794739,-0.5260150231420994,0.001,125.51133728027344,0.27547699213027954,5850,-0.007116865210991819,0.432159423828125
95,734,9617408,2118,180.17491027712822,0.08780757,0.2,1293.5472034931183,0.6814334094524384,-0.5008892428129912,0.001,100.40867614746094,0.2757287621498108,5860,-0.007179062727664132,0.45418701171875
96,734,9633792,2141,736.7129878997803,0.11065595,0.2,1548.6345549106597,0.6675561964511871,-0.504495944455266,0.001,107.82598876953125,0.27643802762031555,5870,-0.005899350559047889,0.453497314453125
97,734,9650176,2163,-87.88493430614471,0.09716064,0.2,1195.3946288585662,0.7700079828500748,-0.5024557050317526,0.001,173.8915252685547,0.2749418616294861,5880,-0.00934441165154567,0.46048583984375
98,734,9666560,2186,43.36177861690521,0.061803486,0.2,1450.33458609581,0.7578646391630173,-0.47616830877959726,0.001,111.51695251464844,0.27376142144203186,5890,-0.007780987280420959,0.373553466796875
99,734,9682944,2208,3.2902750968933105,0.11399575,0.2,1553.8521111965179,0.6696946024894714,-0.4691266693174839,0.001,113.10921478271484,0.27498310804367065,5900,-0.0075700124798459,0.469952392578125
100,734,9699328,2231,375.3625614643097,0.14297935,0.2,1418.4308796405792,0.6848844289779663,-0.47876868322491645,0.001,92.74715423583984,0.2748524248600006,5910,-0.004573506972519681,0.4615478515625
101,734,9715712,2253,335.2497253417969,0.052761525,0.2,2378.814828300476,0.6901636123657227,-0.476535240188241,0.001,184.4832763671875,0.2739783227443695,5920,-0.013972783753706608,0.359381103515625
102,734,9732096,2275,409.5616364479065,0.08890936,0.2,1316.3298619270324,0.6581100523471832,-0.4660642262548208,0.001,189.64007568359375,0.27393338084220886,5930,-0.005790661273931619,0.4752197265625
103,734,9748480,2298,158.20024013519287,0.090842955,0.2,1961.4829231262206,0.6325982511043549,-0.45164176225662234,0.001,173.97216796875,0.27282416820526123,5940,-0.011734080952010117,0.437860107421875
104,734,9764864,2320,561.7812807559967,0.08084525,0.2,1277.670831346512,0.6716648936271667,-0.4423292387276888,0.001,129.9455108642578,0.2733149528503418,5950,-0.005293657159199938,0.41239013671875
105,734,9781248,2343,280.31034564971924,0.09006202,0.2,1347.4216507911683,0.7404244244098663,-0.43859612233936784,0.001,120.48823547363281,0.2721294164657593,5960,-0.010802840693213512,0.394500732421875
106,734,9797632,2364,-33.85069417953491,0.08798408,0.2,1390.9158114910126,0.6579771637916565,-0.4313265696167946,0.001,114.41128540039062,0.2725829482078552,5970,-0.008790338378457819,0.43975830078125
107,734,9814016,2386,441.4326891899109,0.11555591,0.2,1484.4036463737489,0.5852198004722595,-0.4264056529849768,0.001,135.5755615234375,0.27064159512519836,5980,-0.008730672726233023,0.426519775390625
108,734,9830400,2409,132.48167824745178,0.074850716,0.2,1964.3051866531373,0.6826971173286438,-0.4024350319057703,0.001,144.93936157226562,0.269298255443573,5990,-0.010859628238540609,0.37598876953125
109,734,9846784,2430,88.76636123657227,0.18663728,0.2,941.7960417747497,0.7623334378004074,-0.40814322866499425,0.001,88.56796264648438,0.27189671993255615,6000,0.0010079690764541738,0.509765625
110,734,9863168,2454,438.06533002853394,0.14979489,0.2,1151.0867686271667,0.6848038136959076,-0.44882929548621175,0.001,107.89701080322266,0.27317360043525696,6010,-0.0006211547864950262,0.51646728515625
111,734,9879552,2476,551.439058303833,0.10739833,0.2,1658.5905268669128,0.6982878744602203,-0.43700310997664926,0.001,182.3265380859375,0.27092039585113525,6020,-0.009454885805462254,0.423785400390625
112,734,9895936,2497,-141.20659506320953,0.11852185,0.2,1922.883746623993,0.593656063079834,-0.40953987315297125,0.001,134.02989196777344,0.26993998885154724,6030,-0.005824420918361284,0.434527587890625
113,734,9912320,2520,120.93425226211548,0.13879728,0.2,1243.6175237178802,0.6385215520858765,-0.38283427618443966,0.001,75.62602233886719,0.2680269479751587,6040,-0.00576695065756212,0.507275390625
114,734,9928704,2542,102.94285678863525,0.12680642,0.2,1525.295590543747,0.6497295200824738,-0.3757928017526865,0.001,108.38041687011719,0.2680317461490631,6050,-0.003705813840497285,0.488360595703125
115,734,9945088,2565,92.98085761070251,0.28843933,0.2,978.5730553627014,0.6510078012943268,-0.3767995186150074,0.001,103.54563903808594,0.2708996534347534,6060,0.009844614613393787,0.56845703125
116,734,9961472,2587,373.1871633529663,0.14563987,0.2,952.4534668922424,0.669478178024292,-0.4289623886346817,0.001,89.56605529785156,0.2718234360218048,6070,-0.003544418940145988,0.5043212890625
117,734,9977856,2610,-81.0883726477623,0.071601346,0.2,1496.81214966774,0.6792878806591034,-0.4278573773801327,0.001,139.69773864746094,0.27048128843307495,6080,-0.011694297233771068,0.414007568359375
118,734,9994240,2633,202.18817675113678,0.078235954,0.2,1807.3193566322327,0.6153627336025238,-0.4061905425041914,0.001,124.75784301757812,0.2682211399078369,6090,-0.010254673384770286,0.381732177734375
119,734,10010624,2655,-153.387930393219,0.057341557,0.2,1810.587874507904,0.7064391076564789,-0.3769877668470144,0.001,237.29605102539062,0.26720520853996277,6100,-0.014066845251363702,0.348651123046875
120,733,10027008,2678,200.07265639305115,0.17162794,0.2,1152.7914680480958,0.6427860856056213,-0.35809637047350407,0.001,104.45364379882812,0.26669934391975403,6110,-0.0032041768987255636,0.48426513671875
121,733,10043392,2700,162.84233951568604,0.10958579,0.2,1561.669093990326,0.4954984784126282,-0.34723064564168454,0.001,157.4531707763672,0.2645936608314514,6120,-0.007988508253038162,0.46427001953125
122,733,10059776,2723,-89.65910816192627,0.14072004,0.2,1278.7772721767426,0.6893952488899231,-0.3282001979649067,0.001,113.50664520263672,0.2640523910522461,6130,-0.01102275938319508,0.433416748046875
123,733,10076160,2746,497.9676285982132,0.19778126,0.2,892.3675020217895,0.731971025466919,-0.32536048665642736,0.001,87.34527587890625,0.26469945907592773,6140,-0.0036847409573965706,0.51243896484375
